iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,112209.11084405651,112209.11084405651,22124.642772192674,110252.88626318179,1956.2245808747298,4.06058406829834,0.0
5.0,112209.11084405651,112405.43123642137,22270.90551336967,110472.0576400865,1933.3735963348697,7.2108259201049805,0.0
6.0,107928.48796328173,107928.48796328173,22425.84993944,106002.14097684456,1926.3469864371739,6.901544809341431,0.0
7.0,94984.19768659699,94984.19768659699,22626.013091869085,93035.05935735026,1949.138329246741,7.333525896072388,0.0
8.0,94984.19768659699,103969.31583740925,22677.510556464455,102024.08360942328,1945.2322279859723,8.77821683883667,0.0
9.0,94984.19768659699,105048.69569268115,22667.105778601333,103089.07356513754,1959.6221275436171,7.244741201400757,0.0
10.0,94984.19768659699,105292.58794109512,22664.991136010078,103327.46523023378,1965.1227108613323,3.9454898834228516,0.0
11.0,94984.19768659699,105927.45401923964,22647.6429947113,103954.98609969957,1972.4679195400663,4.717110872268677,0.0
12.0,94984.19768659699,104751.29218283045,22675.446096658052,102789.51326556121,1961.7789172692414,8.44849681854248,0.0
13.0,94984.19768659699,103322.9424433598,22730.4348322242,101376.38502425124,1946.5574191085568,7.732292890548706,0.0
14.0,94984.19768659699,105029.68542844885,22665.14835286074,103065.67388278786,1964.011545660998,7.430227994918823,0.0
15.0,94984.19768659699,102106.27446333983,23135.539084598542,100173.64933452183,1932.6251288179988,9.422904014587402,0.0
16.0,94984.19768659699,100533.46068722519,23423.90018122713,98557.45490251257,1976.0057847126166,10.743214845657349,0.0
