attr,value
lobjval,510.99999999999994
fobjval,78539.0
lz1,0.0
lz2,510.99999999999994
tot_runtime,24.48562479019165
gapf,0.0
best_it,6.0
improvementHeuristic,2.2247913448457147e-14
