attr,value
lobjval,1396.9999999999998
fobjval,28539.0
lz1,0.0
lz2,1396.9999999999998
tot_runtime,2.7332091331481934
gapf,0.0
best_it,2.0
improvementHeuristic,1.627585364661647e-14
