iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,843.0,843.0,291674.0,0.0,843.0,0.01174306869506836,0.0
2.0,843.0,843.0,291674.0,0.0,843.0,0.011923074722290039,0.0
3.0,843.0,843.0,291674.0,0.0,843.0,0.011732816696166992,0.0
4.0,843.0,843.0,291674.0,0.0,843.0,0.011875152587890625,0.0
5.0,843.0,843.0,291674.0,0.0,843.0,0.01211404800415039,0.0
6.0,843.0,843.0,291674.0,0.0,843.0,0.01170492172241211,0.0
7.0,843.0,843.0,291674.0,0.0,843.0,0.011923074722290039,0.0
8.0,843.0,843.0,291674.0,0.0,843.0,0.011820077896118164,0.0
9.0,843.0,843.0,291674.0,0.0,843.0,0.011731863021850586,0.0
10.0,843.0,843.0,291674.0,0.0,843.0,0.011736869812011719,0.0
11.0,843.0,843.0,291674.0,0.0,843.0,0.011831045150756836,0.0
24.0,843.0,843.0,291674.0,0.0,843.0,0.011855840682983398,0.0
25.0,843.0,843.0,291674.0,0.0,843.0,0.012734174728393555,0.0
26.0,843.0,843.0,291674.0,0.0,843.0,0.012327909469604492,0.0
27.0,843.0,843.0,291674.0,0.0,843.0,0.011810064315795898,0.0
28.0,843.0,843.0,291674.0,0.0,843.0,0.01199197769165039,0.0
29.0,843.0,843.0,291674.0,0.0,843.0,0.012313127517700195,0.0
30.0,843.0,843.0,291674.0,0.0,843.0,0.01191401481628418,0.0
