S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
12,12,10,2060,"{1: np.int64(871), 2: np.int64(776), 3: np.int64(764), 4: np.int64(927), 5: np.int64(734), 6: np.int64(838), 7: np.int64(921), 8: np.int64(769), 9: np.int64(760), 10: np.int64(928)}",58575.76225896813,33151.99999999608,91727.76225896424,16.848379850387573,0.0
12,12,10,2060,"{1: np.int64(871), 2: np.int64(776), 3: np.int64(764), 4: np.int64(927), 5: np.int64(734), 6: np.int64(838), 7: np.int64(921), 8: np.int64(769), 9: np.int64(760), 10: np.int64(928)}",57957.59021400852,33151.99999997174,91109.59021398026,20.687126874923706,0.0
