iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,61070.765412285,61070.765412285,26798.46916532917,60421.91879257334,648.8466197116594,6.38543701171875,0.0
3.0,59422.95767360512,59422.95767360512,27599.528236540627,58806.34356127591,616.6141123292036,11.672812938690186,0.0
5.0,59422.95767360512,72767.34897651724,27959.21256108323,72158.81920763453,608.5297688827073,26.207053899765015,0.0
6.0,59422.95767360512,62923.8528032654,27736.93995833749,62311.62572089535,612.2270823700541,10.688716888427734,0.0
7.0,59422.95767360512,64208.253624170524,27676.09797246536,63596.027392756965,612.2262314135554,11.29609203338623,0.0
15.0,59422.95767360512,72951.71915669495,27288.86714244076,72331.8687426114,619.850414083544,7.548072099685669,0.0
16.0,59422.95767360512,61453.25389668858,27314.845242268544,60831.28555426804,621.9683424205326,4.278371095657349,0.0
17.0,59422.95767360512,73651.35316008523,27725.833897961267,73035.92214364554,615.4310164396953,8.35302209854126,0.0
18.0,59422.95767360512,88229.71667080559,27130.67992605054,87625.09147648112,604.625194324468,6.477285861968994,0.0
19.0,59422.95767360512,88345.41264946587,27119.82850333696,87737.4176080655,607.9950414003723,5.566712141036987,0.0
20.0,59422.95767360512,72683.33540443973,27076.11704171749,72070.50616971124,612.8292347284931,6.295303106307983,0.0
21.0,58399.85385431936,58399.85385431936,27148.708805186317,57780.341943985244,619.5119103341095,7.00911021232605,0.0
22.0,58399.85385431936,64184.01898376683,27646.817088904158,63572.7062726123,611.3127111545301,6.919198036193848,0.0
24.0,58399.85385431936,62959.65309098996,27231.60625249369,62348.20323648881,611.4498545011497,6.143722057342529,0.0
25.0,58399.85385431936,66704.9855793635,27118.504286846706,66096.71273794913,608.272841414372,5.586408853530884,0.0
26.0,58399.85385431936,64661.442753092866,27111.046299457226,64055.32900256317,606.1137505296904,7.264182090759277,0.0
27.0,58399.85385431936,66284.4159755485,27301.050821148852,65674.99235131577,609.4236242327243,5.676584959030151,0.0
