attr,value
lobjval,508.9999982869219
fobjval,45355.999972082405
lz1,0.0
lz2,508.9999982869219
tot_runtime,64.50655841827393
gapf,9.076608954169648e-05
best_it,5.0
improvementHeuristic,3.3314930522900177e-07
