S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,5,2275,"{1: np.int64(501), 2: np.int64(563), 3: np.int64(589), 4: np.int64(584), 5: np.int64(534)}",22177.409291616877,11083.999999999962,33261.409291616845,0.977741003036499,0.0
9,9,5,2275,"{1: np.int64(501), 2: np.int64(563), 3: np.int64(589), 4: np.int64(584), 5: np.int64(534)}",22177.409291616877,11083.999999999962,33261.409291616845,1.0133459568023682,0.0
