attr,value
lobjval,1136682.266666663
fobjval,564344.2232309396
lz1,1135119.266666663
lz2,1562.9999999999377
tot_runtime,4.94073224067688
gapf,0.0
best_it,30.0
improvementHeuristic,-inf
