S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,15,511,"{1: np.int64(526), 2: np.int64(569), 3: np.int64(462), 4: np.int64(493), 5: np.int64(513), 6: np.int64(473), 7: np.int64(479), 8: np.int64(471), 9: np.int64(480), 10: np.int64(514), 11: np.int64(470), 12: np.int64(481), 13: np.int64(540), 14: np.int64(429), 15: np.int64(510)}",48899.0,29640.0,78539.0,0.6550400257110596,0.0
6,6,15,511,"{1: np.int64(526), 2: np.int64(569), 3: np.int64(462), 4: np.int64(493), 5: np.int64(513), 6: np.int64(473), 7: np.int64(479), 8: np.int64(471), 9: np.int64(480), 10: np.int64(514), 11: np.int64(470), 12: np.int64(481), 13: np.int64(540), 14: np.int64(429), 15: np.int64(510)}",48899.0,29640.0,78539.0,0.6582732200622559,0.0
