S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,5,4386,"{1: np.int64(1593), 2: np.int64(1907), 3: np.int64(1897), 4: np.int64(1497), 5: np.int64(1793)}",68435.92914381584,34748.0,103183.92914381585,0.27397608757019043,0.0
6,6,5,4386,"{1: np.int64(1593), 2: np.int64(1907), 3: np.int64(1897), 4: np.int64(1497), 5: np.int64(1793)}",68435.92914381584,34748.0,103183.92914381585,0.2712130546569824,0.0
