S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
3,3,10,646,"{1: np.int64(1051), 2: np.int64(869), 3: np.int64(1077), 4: np.int64(1027), 5: np.int64(940), 6: np.int64(859), 7: np.int64(1109), 8: np.int64(991), 9: np.int64(1065), 10: np.int64(1113)}",76504.29789272026,40403.99999999998,116908.29789272023,0.22074294090270996,1.991566448666667e-15
3,3,10,646,"{1: np.int64(1051), 2: np.int64(869), 3: np.int64(1077), 4: np.int64(1027), 5: np.int64(940), 6: np.int64(859), 7: np.int64(1109), 8: np.int64(991), 9: np.int64(1065), 10: np.int64(1113)}",76504.29789272026,40403.99999999998,116908.29789272023,0.2230219841003418,1.991566448666667e-15
