attr,value
lobjval,268952.22955453553
fobjval,112611.29271998799
lz1,267867.399307084
lz2,1084.8302474515292
tot_runtime,622.9277510643005
gapf,0.012307278586152135
best_it,3.0
improvementHeuristic,-inf
