iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,3693.0,3693.0,65983.0,0.0,3693.0,1.168121099472046,0.0
2.0,3692.9999999999995,3692.9999999999995,65983.0,0.0,3692.9999999999995,1.007444143295288,0.0
3.0,3692.9999999999995,3693.0,68580.0,0.0,3693.0,0.11421394348144531,0.0
5.0,3692.9999999999995,3693.0,68580.0,0.0,3693.0,0.13445186614990234,0.0
6.0,3692.9999999999995,3693.0,68580.0,0.0,3693.0,0.12441682815551758,0.0
7.0,3692.9999999999995,3693.0,68580.0,0.0,3693.0,0.18956208229064941,0.0
8.0,3692.9999999999995,3693.0,68580.0,0.0,3693.0,0.17768502235412598,0.0
11.0,3692.9999999999995,3693.0,72310.0,0.0,3693.0,0.1669609546661377,0.0
12.0,3692.9999999999995,3693.0,72310.0,0.0,3693.0,0.08931589126586914,0.0
13.0,3692.9999999999995,3693.0,72310.0,0.0,3693.0,0.084259033203125,0.0
14.0,3692.9999999999995,3693.0,72310.0,0.0,3693.0,0.07963109016418457,0.0
15.0,3692.9999999999995,3692.9999999999995,72310.0,0.0,3692.9999999999995,0.0877389907836914,0.0
