iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,398406.3813700551,398406.3813700551,259047.65559321857,396869.0813700555,1537.2999999995757,100.02730107307434,0.02676886229402923
2.0,398406.3813700551,399929.6892416289,259081.18371522304,398390.82561825647,1538.8636233724544,100.02289605140686,0.03122180058393048
4.0,398406.3813700551,427113.87146072974,258895.67065975664,425639.74789432716,1474.12356640261,67.71107697486877,0.0
5.0,398406.3813700551,399958.6165724543,258878.13072755374,398476.28695140564,1482.3296210486167,54.36067795753479,0.0
6.0,398406.3813700551,441274.06707796635,258883.54428687392,439788.5434569184,1485.5236210479436,100.01776599884033,0.021603216521451307
7.0,398406.3813700551,439784.4615079951,258853.621242615,438324.13701461384,1460.3244933812455,55.17284083366394,0.0
8.0,398406.3813700551,428457.0692891118,258912.54334350963,427007.207780094,1449.8615090178096,41.7005090713501,0.0
9.0,362189.09079219436,362189.09079219436,263385.3735652679,360727.00686745794,1462.0839247364036,12.004179000854492,0.0
10.0,327062.3783620266,327062.3783620266,263358.862482199,325553.6429917617,1508.7353702649004,10.528227090835571,0.0
11.0,327062.3783620266,432940.57592623873,261952.04399543523,431481.1805214897,1459.3954047490452,21.94019389152527,0.0
12.0,327062.3783620266,355224.8038729277,263374.2968853739,353766.34652486304,1458.457348064624,8.407764911651611,0.0
13.0,327062.3783620266,464056.5459303238,259818.378229353,462597.1505255754,1459.395404748366,16.429423093795776,0.0
14.0,327062.3783620266,449717.8706976258,260353.4223130808,448259.99624525785,1457.8744523679266,12.793581008911133,0.0
