S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,10,2736,"{1: np.int64(1217), 2: np.int64(1265), 3: np.int64(1134), 4: np.int64(1001), 5: np.int64(1233), 6: np.int64(1269), 7: np.int64(1179), 8: np.int64(1114), 9: np.int64(1070), 10: np.int64(1060)}",96834.0,46168.0,143002.0,0.9461450576782227,3.429749493702396e-05
9,9,10,2736,"{1: np.int64(1217), 2: np.int64(1265), 3: np.int64(1134), 4: np.int64(1001), 5: np.int64(1233), 6: np.int64(1269), 7: np.int64(1179), 8: np.int64(1114), 9: np.int64(1070), 10: np.int64(1060)}",96834.0,46168.0,143002.0,0.9343860149383545,3.429749493702396e-05
