S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
6,6,15,1736,"{1: np.int64(1561), 2: np.int64(1899), 3: np.int64(1804), 4: np.int64(1621), 5: np.int64(1888), 6: np.int64(1726), 7: np.int64(1825), 8: np.int64(1563), 9: np.int64(1512), 10: np.int64(1638), 11: np.int64(1484), 12: np.int64(1607), 13: np.int64(1897), 14: np.int64(1582), 15: np.int64(1421)}",203213.0,103086.0,306299.0,0.08378410339355469,1.3615558736372218e-05
6,6,15,1736,"{1: np.int64(1561), 2: np.int64(1899), 3: np.int64(1804), 4: np.int64(1621), 5: np.int64(1888), 6: np.int64(1726), 7: np.int64(1825), 8: np.int64(1563), 9: np.int64(1512), 10: np.int64(1638), 11: np.int64(1484), 12: np.int64(1607), 13: np.int64(1897), 14: np.int64(1582), 15: np.int64(1421)}",203213.0,103086.0,306299.0,0.08355283737182617,1.3615558736372218e-05
