iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,197299.09556174427,197299.09556174427,40279.2203059875,196917.34150614016,381.7540556041058,46.3962938785553,0.0
5.0,186503.73496737986,186503.73496737986,40217.81695618704,186123.4794141731,380.25555320675875,31.743349075317383,0.0
6.0,186503.73496737986,190200.99810809235,40332.110677243094,189819.18568546514,381.81242262719576,23.120612859725952,0.0
7.0,186503.73496737986,191997.11781671617,40225.23821611644,191617.0362894836,380.081527232577,26.316779851913452,0.0
8.0,186503.73496737986,187410.6932511238,40508.27317809554,187029.5507444742,381.1425066495962,35.28384208679199,0.0
9.0,186503.73496737986,199544.97567764722,40259.46823463112,199165.47705089598,379.49862675123353,15.373676061630249,0.0
10.0,168123.65800903385,168123.65800903385,41360.47213985364,167749.9866424765,373.671366557365,49.81355905532837,0.0
11.0,168123.65800903385,177073.14822253174,40876.13547246496,176696.91620782978,376.2320147019751,23.05445408821106,0.0
12.0,168123.65800903385,171677.174902434,40880.600729915765,171300.24678383427,376.9281185997385,22.464237213134766,0.0
13.0,168123.65800903385,172868.875442443,40877.62812935727,172492.99147968853,375.8839627544902,30.649449825286865,0.0
14.0,163035.17003756718,163035.17003756718,42442.36792983711,162657.40608491944,377.7639526477451,23.97492790222168,0.0
15.0,163035.17003756718,165853.0018829044,41330.588214980264,165477.22556241314,375.77632049127834,22.116570949554443,0.0
16.0,162981.5684646948,162981.5684646948,42442.414413470375,162603.9785380216,377.589926673219,42.5322949886322,0.0
17.0,162981.5684646948,166717.64336456705,41328.47880949905,166342.21509602704,375.4282685400069,49.71001386642456,0.0
18.0,162981.5684646948,164274.69750100764,42442.4144133025,163897.10757434444,377.5899266632018,38.370381116867065,0.0
19.0,162685.74612967763,162685.74612967763,41330.93975565437,162310.31786113346,375.4282685441633,38.63263297080994,0.0
20.0,162685.74612967763,164274.69750100764,42442.4144133025,163897.10757434444,377.5899266632018,38.21887183189392,0.0
21.0,162685.74612967763,162685.74612967763,41330.93975565437,162310.31786113346,375.4282685441633,38.401345014572144,0.0
