attr,value
lobjval,8774.346207052826
fobjval,72597.61935739643
lz1,8087.909374201852
lz2,686.4368328509729
tot_runtime,60.50400710105896
gapf,0.0
best_it,2.0
improvementHeuristic,42.02590657174579
