iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,1136682.2666666666,1136682.2666666666,564344.2232323233,1135119.2666666666,1562.9999999999998,0.048532962799072266,2.0628424467633858e-16
3.0,1136682.2666666666,1136682.2666666666,564344.2232323233,1135119.2666666666,1563.0,0.04075503349304199,2.0628424467633858e-16
4.0,1136682.2666666666,1136682.2666666666,564344.2232323233,1135119.2666666666,1563.0,0.05708503723144531,0.0
5.0,1136682.2666666666,1136682.2666666666,564344.2232323233,1135119.2666666666,1563.0,0.04755282402038574,0.0
6.0,1136682.2666666666,1136682.2666666666,564344.2232323233,1135119.2666666666,1563.0,0.04381084442138672,0.0
22.0,1136682.2666666666,1136682.2666666727,564344.2232312092,1135119.2666666727,1562.9999999999195,0.08419418334960938,0.0
23.0,1136682.2666666638,1136682.2666666638,564344.223231333,1135119.2666666638,1562.9999999999613,0.08313298225402832,0.0
24.0,1136682.2666666638,1136682.2666666666,564344.2232323233,1135119.2666666666,1563.0,0.040084123611450195,0.0
25.0,1136682.2666666638,1136682.2666666638,564344.223231333,1135119.2666666638,1562.9999999999613,0.08395504951477051,0.0
26.0,1136682.2666666638,1136682.2666666666,564344.2232323233,1135119.2666666666,1563.0,0.03987002372741699,0.0
27.0,1136682.2666666638,1136682.2666666638,564344.223231333,1135119.2666666638,1562.9999999999613,0.08369779586791992,0.0
28.0,1136682.2666666638,1136682.2666666666,564344.2232323233,1135119.2666666666,1563.0,0.03986811637878418,0.0
29.0,1136682.2666666638,1136682.266666674,564344.2232308909,1135119.266666674,1562.9999999999004,0.08200883865356445,0.0
30.0,1136682.266666663,1136682.266666663,564344.2232309396,1135119.266666663,1562.9999999999377,0.08109688758850098,0.0
