S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
9,9,5,4946,"{1: np.int64(1169), 2: np.int64(1265), 3: np.int64(1028), 4: np.int64(1096), 5: np.int64(1142)}",34395.5730127219,22799.999999999996,57195.5730127219,28.720611095428467,0.0
9,9,5,4946,"{1: np.int64(1169), 2: np.int64(1265), 3: np.int64(1028), 4: np.int64(1096), 5: np.int64(1142)}",34395.5730127219,22799.999999999996,57195.5730127219,28.95619797706604,0.0
