iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,303250.64952906576,303250.64952906576,95683.20524497706,302573.94277192536,676.7067571404175,7.225736141204834,0.0
5.0,283386.6464999365,283386.6464999365,96761.0684152474,282707.07507136493,679.5714285715683,5.7958149909973145,0.0
6.0,254776.68538313857,254776.68538313857,96598.85430999013,254094.0698180369,682.6155651016617,7.085821151733398,0.0
7.0,254776.68538313857,301269.1871865598,96428.61292017042,300590.7586151323,678.4285714274978,5.321390867233276,0.0
8.0,241919.999803788,241919.999803788,96601.96477738753,241237.38423868784,682.6155651001645,6.525775909423828,0.0
9.0,241919.999803788,262989.2107642859,96606.44453207075,262305.46027855005,683.750485735856,5.982724905014038,0.0
10.0,220951.87088968794,220951.87088968794,98042.8805489214,220279.8219432941,672.0489463938343,4.432398080825806,0.0
11.0,220951.87088968794,231276.906296813,98496.36045932613,230611.33486824113,665.5714285718624,5.327199935913086,0.0
12.0,220951.87088968794,236177.73943240097,98501.86644444906,235512.16800382966,665.5714285713059,4.021639108657837,0.0
13.0,220951.87088968794,230276.79645702514,98079.20464767452,229607.36592166385,669.4305353612746,2.16142201423645,8.395182853999694e-05
