iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
1.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015160083770751953,0.0
4.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015308141708374023,0.0
5.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015533924102783203,0.0
6.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015516042709350586,0.0
7.0,1287.0,1287.0000000000002,402198.0,0.0,1287.0000000000002,0.015187978744506836,0.0
8.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015234947204589844,0.0
26.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015251874923706055,0.0
27.0,1287.0,1287.0,402198.0,0.0,1287.0,0.014937877655029297,0.0
28.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015686988830566406,0.0
29.0,1287.0,1287.0,402198.0,0.0,1287.0,0.015677928924560547,0.0
30.0,1287.0,1287.0,402198.0,0.0,1287.0,0.01578807830810547,0.0
