iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,132731.0280641026,132731.0280641026,29925.523622758818,129353.01136366902,3378.0167004335763,29.400486946105957,0.0
3.0,132731.0280641026,166387.34362562938,30316.500092434333,163203.9150542008,3183.4285714285684,33.88863492012024,9.984928885852714e-05
5.0,132731.0280641026,160768.05074323792,30595.18502032305,157605.19360038076,3162.8571428571618,30.338065147399902,0.0
6.0,132731.0280641026,166427.41723619422,30091.17079870191,163159.7022187338,3267.7150174604203,30.225564002990723,1.0627169081735868e-05
7.0,132731.0280641026,147860.17203146688,29932.13444801505,144520.89709731223,3339.274934154633,23.418116807937622,0.0
8.0,132731.0280641026,161903.2695931413,29931.927718679235,158605.1971657118,3298.0724274294994,24.40707302093506,0.0
9.0,132731.0280641026,144272.9264562846,29983.214377571232,141025.79525383608,3247.1312024485005,30.4098801612854,0.0
10.0,132731.0280641026,144492.32593225097,29942.294809559375,141074.68913002015,3417.6368022308247,30.776503086090088,0.0
11.0,132731.0280641026,140493.69240530228,29931.432815237727,137138.0476775248,3355.64472777749,35.74562191963196,9.147250540068817e-05
12.0,132731.0280641026,144770.02477005657,29981.572092074995,141466.44960651887,3303.57516353769,26.086370944976807,0.0
13.0,132731.0280641026,152023.87438272432,29932.052279718995,148672.12714486456,3351.747237859766,28.430577993392944,9.252769838963245e-05
14.0,132731.0280641026,165789.4447275164,29997.959456524586,162592.32826004524,3197.1164674711695,28.033027172088623,0.0
15.0,132731.0280641026,151390.29108552635,30009.97927755313,148171.93119862283,3218.3598869035136,36.42508602142334,0.0
16.0,132731.0280641026,176457.19743924396,30230.123192896335,173202.76964713223,3254.427792111718,31.127274990081787,0.0
17.0,132731.0280641026,142288.35028813608,30122.919130629463,139063.20006392407,3225.150224211996,35.02207899093628,1.5772691852907366e-05
18.0,132731.0280641026,153986.8543781824,30105.5441298645,150777.2998147443,3209.554563438123,20.756972074508667,0.0
19.0,132731.0280641026,172967.05694672262,30137.486941421717,169741.15706361964,3225.8998831029644,28.634734869003296,0.0
20.0,132731.0280641026,160856.8055055634,30217.147696820655,157673.3769341348,3183.428571428572,34.125187158584595,0.0
21.0,132731.0280641026,178534.98060501067,30513.755990084283,175310.36267607802,3224.617928932648,26.743831872940063,0.0
22.0,132731.0280641026,189257.97683613672,30873.79151738739,186002.60791658566,3255.368919551041,23.494043827056885,0.0
