S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
12,12,5,2570,"{1: np.int64(415), 2: np.int64(386), 3: np.int64(407), 4: np.int64(439), 5: np.int64(468)}",14847.539832225073,8460.0,23307.539832225073,10.302270889282227,7.159516732425595e-05
12,12,5,2570,"{1: np.int64(415), 2: np.int64(386), 3: np.int64(407), 4: np.int64(439), 5: np.int64(468)}",14847.539832225073,8460.0,23307.539832225073,10.412151098251343,7.159516732425595e-05
