iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,1746709.6155462717,1746709.6155462717,383626.1226936502,1744570.2001768656,2139.4153694060706,0.31406593322753906,0.0
5.0,1653555.7724214937,1653555.7724214937,383578.9132829464,1651414.2623926657,2141.5100288278545,0.26700377464294434,0.0
6.0,1088998.7652104152,1088998.7652104152,383439.5191839029,1086791.5319731745,2207.233237240585,0.3483448028564453,0.0
7.0,1088998.7652104152,1089122.7228574676,383504.98977213865,1086900.6496202273,2222.0732372403395,0.384645938873291,0.0
8.0,1088998.7652104152,1747019.523009278,383624.6792721871,1744884.9515807068,2134.5714285714107,0.3528409004211426,0.0
9.0,1088998.7652104152,1653555.7724214937,383578.9132829464,1651414.2623926657,2141.5100288278545,0.28093600273132324,0.0
10.0,1088998.7652104152,1089122.7228574676,383504.98977213865,1086900.6496202273,2222.0732372403395,0.3872709274291992,0.0
26.0,1088772.9581699392,1088772.9581699392,383320.25490196055,1086592.7581699393,2180.199999999847,0.38077306747436523,0.0
27.0,1088772.9581699392,1088896.9158169918,383385.7254901958,1086701.8758169918,2195.04,0.3910949230194092,0.0
28.0,1088772.9581699392,1088772.9581699392,383320.25490196055,1086592.7581699393,2180.199999999847,0.3797118663787842,0.0
29.0,1088772.9581699392,1088896.9158169918,383385.7254901958,1086701.8758169918,2195.04,0.3554952144622803,0.0
30.0,1088772.9581699392,1088772.9581699392,383320.25490196055,1086592.7581699393,2180.199999999847,0.37439489364624023,0.0
