iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
5.0,105253.27555569286,105253.27555569286,58713.80897141891,104617.33333347109,635.942222221769,1.487990140914917,0.0
6.0,105253.27555569286,122969.73333333334,59751.83805660293,122346.0,623.7333333333333,1.3482987880706787,0.0
7.0,73444.16666666667,73444.16666666667,59088.98120874609,72814.0,630.1666666666666,1.2659358978271484,0.0
8.0,73444.16666666667,106450.36666722494,63091.728497835895,105828.33333389416,622.0333333307777,1.2832667827606201,0.0
9.0,73444.16666666667,74655.16666666667,59088.98120869561,74025.0,630.1666666666666,1.3301711082458496,0.0
10.0,73444.16666666667,106450.36666722494,63091.728497835895,105828.33333389416,622.0333333307777,1.289499044418335,0.0
11.0,73444.16666666667,74655.16666666667,59088.98120869561,74025.0,630.1666666666666,1.3372349739074707,0.0
12.0,73444.16666666667,106450.36666722494,63091.728497835895,105828.33333389416,622.0333333307777,1.285966157913208,0.0
14.0,73444.16666666667,106461.46893117209,63112.92747827473,105828.33333333333,633.1355978387627,0.5006940364837646,6.206975185009171e-05
15.0,73444.16666666667,106463.5922645054,63112.934474200476,105828.33333333333,635.2589311720662,0.35585999488830566,5.480773744285041e-05
