iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,532548.6005899213,532548.6005899213,149193.54535032972,531159.4684968264,1389.132093095015,75.03124618530273,0.0
5.0,464821.79641144595,464821.79641144595,150446.26898733273,463452.66908025555,1369.1273311903956,56.62057304382324,0.0
6.0,464821.79641144595,529655.3065473086,148401.3879667697,528279.8746876888,1375.431859619778,91.47164011001587,0.0
7.0,464821.79641144595,539046.7309519793,151010.50097790812,537671.4138461212,1375.3171058581447,53.6603798866272,0.0
8.0,464821.79641144595,473135.9872524393,152691.439462942,471757.6587194769,1378.3285329624214,24.988991022109985,0.0
9.0,464821.79641144595,504693.9460018525,153589.06838094883,503305.9713309711,1387.9746708813793,71.83099913597107,0.0
10.0,464821.79641144595,484340.35988893564,152850.16204974553,482969.0683242116,1371.2915647240834,29.681859016418457,0.0
11.0,451344.4609561251,451344.4609561251,152489.81782681978,449961.24262026517,1383.2183358599268,34.68361687660217,0.0
12.0,451344.4609561251,456512.3267462781,153135.67092246347,455149.4120731411,1362.9146731370417,50.599936962127686,0.0
13.0,451344.4609561251,466113.5999060098,153207.48392454343,464737.28239013365,1376.317515876152,24.767014980316162,0.0
14.0,451344.4609561251,471058.4205835889,153541.2351410464,469697.20977160503,1361.210811983879,20.188179969787598,0.0
15.0,387331.08656238194,387331.08656238194,156193.0410578053,385958.99156785413,1372.0949945278053,14.468822002410889,0.0
17.0,387331.08656238194,433930.2611269846,150953.7832217647,432557.2211488875,1373.0399780971547,26.61833906173706,0.0
