iteration,bestlobjval,lobjval,fobjval,lz1,lz2,tot_runtime,gapf
2.0,399386.4106538197,399386.4106538197,91156.29708192259,397401.3359672431,1985.0746865765677,20.44382405281067,0.0
5.0,399386.4106538197,405124.3669264328,91152.53266370454,403145.471522193,1978.8954042398038,23.376625061035156,0.0
6.0,375037.77985359065,375037.77985359065,91109.59021398026,373034.51259910717,2003.267254483487,20.687126874923706,0.0
7.0,375037.77985359065,380664.79872042785,91321.32605115688,378669.8613123554,1994.9374080724408,18.987930059432983,0.0
8.0,362775.53885602433,362775.53885602433,91235.07987630145,360763.1850348973,2012.353821127061,21.02334213256836,0.0
9.0,362775.53885602433,404448.29822735186,91169.75680383516,402456.08934165514,1992.2088856967375,12.574324131011963,0.0
10.0,362775.53885602433,392867.2292094564,91479.36755183962,390852.3788024681,2014.8504069882702,20.14129900932312,0.0
11.0,362775.53885602433,397140.38232640596,91348.17395376883,395161.4288519558,1978.9534744501775,21.939570903778076,0.0
12.0,362775.53885602433,389456.21195693687,91310.39649277966,387464.98364036076,1991.2283165761155,28.758331060409546,0.0
13.0,361245.7561802179,361245.7561802179,91620.18081786195,359264.1692483076,1981.5869319103,21.400136947631836,0.0
14.0,361245.7561802179,368777.3302890221,91638.13623473293,366760.69633225026,2016.6339567718753,15.408035039901733,0.0
15.0,361245.7561802179,367903.0323973762,91796.50786763869,365921.4035982355,1981.6287991406973,20.194294929504395,0.0
16.0,361245.7561802179,382598.48391193955,91725.67580170954,380616.1356694523,1982.3482424872057,21.22085213661194,0.0
17.0,357138.6996470679,357138.6996470679,91851.59670691805,355139.0780831211,1999.6215639467414,8.838183164596558,0.0
18.0,351149.2318673814,351149.2318673814,92533.12967808387,349159.2156720188,1990.0161953625766,16.187171936035156,0.0
19.0,351149.2318673814,362765.3757935356,91967.44815520408,360767.49591215566,1997.8798813799488,23.67974305152893,0.0
20.0,351149.2318673814,402899.06133706967,93203.58365697207,400904.28885215695,1994.7724849127005,23.765496015548706,0.0
21.0,351149.2318673814,359683.5780956117,92207.13090824707,357722.29654444923,1961.2815511624954,11.476685047149658,0.0
22.0,336271.90794161544,336271.90794161544,92787.27288544663,334302.31681698817,1969.5911246272572,12.27199101448059,0.0
23.0,336271.90794161544,359603.73486204125,92108.45390997021,357628.347200617,1975.3876614242572,7.06217885017395,0.0
24.0,295791.1179049349,295791.1179049349,94075.98306454727,293813.46617425384,1977.6517306810856,8.066601037979126,0.0
25.0,295791.1179049349,370969.25148640416,92285.49935355208,369004.40283567185,1964.8486507322882,9.632571935653687,0.0
26.0,295791.1179049349,367430.6042422641,94443.19516444384,365449.3183620978,1981.2858801663408,8.135796785354614,0.0
27.0,295791.1179049349,397021.74411360023,93369.37341012814,395022.9586416762,1998.7854719240436,10.45893406867981,0.0
28.0,295791.1179049349,383955.2990904028,93684.75061573628,381975.95904802904,1979.3400423737305,7.562112092971802,0.0
29.0,295791.1179049349,405865.910607054,93114.87564716558,403867.1251351387,1998.785471915345,12.7254478931427,0.0
30.0,295791.1179049349,401893.1391331327,93558.87759318514,399914.6967060625,1978.4424270702382,19.07657790184021,0.0
