attr,value
lobjval,317004.25862167333
fobjval,102009.3138189938
lz1,313110.8926011154
lz2,3893.3660205579363
tot_runtime,5.546475887298584
gapf,0.0
best_it,3.0
improvementHeuristic,-inf
