S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
12,12,5,2858,"{1: np.int64(530), 2: np.int64(567), 3: np.int64(602), 4: np.int64(523), 5: np.int64(503)}",17221.761287924943,10899.999999999998,28121.761287924943,1.4247629642486572,0.0
12,12,5,2858,"{1: np.int64(530), 2: np.int64(567), 3: np.int64(602), 4: np.int64(523), 5: np.int64(503)}",17221.761287924943,10899.999999999998,28121.761287924943,1.4393501281738281,0.0
