lobjval,fobjval,lz1,lz2,tot_runtime,gapf,best_it,list_lObj,list_fObj,list_lZ1s,list_lZ2s,list_runtime,improvementHeuristic
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172982.6009121016,23728.077751071403,170035.68662638732,2946.9142857142856,100.0680000782013,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172962.45785216175,23727.745823935915,170015.54356644748,2946.9142857142856,100.1579999923706,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,173617.59881954495,23731.317343702594,170670.68453383067,2946.9142857142856,100.05599999427795,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174675.09053878614,23728.626347621866,171728.17625307187,2946.914285714285,100.07599997520447,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174621.8055590374,23728.216587860246,171674.89127332313,2946.914285714278,100.03200006484985,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174593.67756432356,23727.985562134185,171646.7632786093,2946.914285714285,100.04299998283386,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174626.79268329297,23728.16109786033,171679.8783975787,2946.914285714285,100.02999997138977,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172897.6507559836,23727.387402530945,169950.73647026933,2946.9142857142824,100.02999997138977,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174538.7575790843,23727.633759698714,171591.84329337004,2946.914285714286,100.02499985694885,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172918.37404039988,23727.650762479123,169971.4597546856,2946.9142857142765,100.0699999332428,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174801.18504876687,23730.466268555112,171854.2707630526,2946.9142857142856,100.05800008773804,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174598.79357011607,23727.909677518714,171651.87928440177,2946.9142857142897,100.03999996185303,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,174570.59128579285,23728.189387130868,171623.67700007858,2946.914285714285,100.06699991226196,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172843.04959185034,23726.988206147435,169892.58475656042,2950.464835289923,100.1159999370575,0.6486300306456155
171860.58381479385,23731.133900345725,168913.66952907958,2946.9142857142865,5053.428044557571,0.0011777139169874857,32,172840.72346991947,23726.987657384718,169893.8091842052,2946.9142857142847,100.03699994087219,0.6486300306456155
