S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
10,10,10,3500,"{1: 2460, 2: 2620, 3: 2870, 4: 2810, 5: 2710, 6: 3000, 7: 3200, 8: 3400, 9: 3600, 10: 3800}",21809.204422665032,1917.7832347196836,23726.987657384718,100.03699994087219,0.001312783935227229
