S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
10,10,10,3500,"{1: 2460, 2: 2620, 3: 2870, 4: 2810, 5: 2710, 6: 3000, 7: 3200, 8: 3400, 9: 3600, 10: 3800}",21825.532043254054,1905.601857091668,23731.133900345725,100.06599998474121,0.0011777139169874857
