S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
10,10,10,3500,"{1: 2460, 2: 2620, 3: 2870, 4: 2810, 5: 2710, 6: 3000, 7: 3200, 8: 3400, 9: 3600, 10: 3800}",21824.823067982954,1905.696970122017,23730.520038104973,100.07500004768372,0.0011444801524762324
