id,seed,DeltaRandom,DDecrease,D_t,B,LT,LS,LF,LL,delta,lobjval,lz1,lz2,fobjval,tot_runtime,gapf,best_it,himprov,solved
IB_B817_D555_F9_L8_T_15_seed_3,3,False,False,555,817,15,9,9,8,0.7,255801.45,255042.34,759.1,81404.72,610.85,0.0,2.0,7.93,True
IB_B838_D555_F9_L8_T_15_seed_4,4,False,False,555,838,15,9,9,8,0.7,168407.24,167625.68,781.56,97647.23,606.42,0.18,6.0,-inf,True
IB_B1146_D777_F9_L8_T_15_seed_0,0,False,False,777,1146,15,9,9,8,0.7,1146.0,0.0,1146.0,133776.0,52.41,0.0,1.0,0.0,True
IB_B1207_D777_F9_L8_T_15_seed_1,1,False,False,777,1207,15,9,9,8,0.7,1207.0,0.0,1207.0,132521.0,55.82,0.0,7.0,0.0,True
IB_B1141_D777_F9_L8_T_15_seed_2,2,False,False,777,1141,15,9,9,8,0.7,1141.0,0.0,1141.0,128925.0,25.33,0.0,5.0,0.0,True
IB_B1148_D777_F9_L8_T_15_seed_3,3,False,False,777,1148,15,9,9,8,0.7,321573.35,320484.77,1088.58,114335.93,648.37,0.03,6.0,19.39,True
IB_B1177_D777_F9_L8_T_15_seed_4,4,False,False,777,1177,15,9,9,8,0.7,268952.23,267867.4,1084.83,112611.29,622.93,0.01,3.0,-inf,True
IB_B1641_D1111_F9_L8_T_15_seed_0,0,False,False,1111,1641,15,9,9,8,0.7,1641.0,0.0,1641.0,191183.0,66.5,0.0,1.0,0.0,True
IB_B1728_D1111_F9_L8_T_15_seed_1,1,False,False,1111,1728,15,9,9,8,0.7,1728.0,0.0,1728.0,189321.0,31.25,0.0,1.0,0.0,True
IB_B1635_D1111_F9_L8_T_15_seed_2,2,False,False,1111,1635,15,9,9,8,0.7,1635.0,0.0,1635.0,186724.0,26.29,0.0,2.0,0.0,True
IB_B1645_D1111_F9_L8_T_15_seed_3,3,False,False,1111,1645,15,9,9,8,0.7,346901.77,345419.68,1482.09,179683.4,667.21,0.11,6.0,-inf,True
IB_B1688_D1111_F9_L8_T_15_seed_4,4,False,False,1111,1688,15,9,9,8,0.7,289167.15,287619.0,1548.15,165267.79,622.09,0.17,4.0,-inf,True
IB_B505_D333_F9_L12_T_15_seed_0,0,False,False,333,505,15,9,9,12,0.7,505.0,0.0,505.0,60785.0,19.81,0.0,1.0,0.0,True
IB_B525_D333_F9_L12_T_15_seed_1,1,False,False,333,525,15,9,9,12,0.7,724.0,199.0,525.0,61107.0,246.85,0.0,5.0,78.09,True
IB_B513_D333_F9_L12_T_15_seed_2,2,False,False,333,513,15,9,9,12,0.7,513.0,0.0,513.0,59016.0,32.54,0.0,1.0,0.0,True
IB_B509_D333_F9_L12_T_15_seed_3,3,False,False,333,509,15,9,9,12,0.7,509.0,0.0,509.0,59403.0,25.9,0.0,6.0,0.0,True
IB_B534_D333_F9_L12_T_15_seed_4,4,False,False,333,534,15,9,9,12,0.7,534.0,0.0,534.0,57429.0,27.97,0.0,1.0,0.0,True
IB_B844_D555_F9_L12_T_15_seed_0,0,False,False,555,844,15,9,9,12,0.7,844.0,0.0,844.0,101319.0,25.96,0.0,1.0,0.0,True
IB_B879_D555_F9_L12_T_15_seed_1,1,False,False,555,879,15,9,9,12,0.7,879.0,0.0,879.0,101809.0,45.8,0.0,1.0,0.0,True
IB_B860_D555_F9_L12_T_15_seed_2,2,False,False,555,860,15,9,9,12,0.7,860.0,0.0,860.0,98270.0,26.69,0.0,1.0,0.0,True
IB_B852_D555_F9_L12_T_15_seed_3,3,False,False,555,852,15,9,9,12,0.7,852.0,0.0,852.0,98939.0,19.85,0.0,1.0,0.0,True
IB_B895_D555_F9_L12_T_15_seed_4,4,False,False,555,895,15,9,9,12,0.7,895.0,0.0,895.0,95675.0,31.78,0.0,5.0,0.0,True
IB_B1187_D777_F9_L12_T_15_seed_0,0,False,False,777,1187,15,9,9,12,0.7,1187.0,0.0,1187.0,141806.0,18.71,0.0,1.0,0.0,True
IB_B1235_D777_F9_L12_T_15_seed_1,1,False,False,777,1235,15,9,9,12,0.7,1235.0,0.0,1235.0,142554.0,19.92,0.0,1.0,0.0,True
IB_B1207_D777_F9_L12_T_15_seed_2,2,False,False,777,1207,15,9,9,12,0.7,1207.0,0.0,1207.0,137612.0,34.2,0.0,1.0,0.0,True
IB_B1198_D777_F9_L12_T_15_seed_3,3,False,False,777,1198,15,9,9,12,0.7,1198.0,0.0,1198.0,138515.0,29.73,0.0,5.0,0.0,True
IB_B1256_D777_F9_L12_T_15_seed_4,4,False,False,777,1256,15,9,9,12,0.7,1256.0,0.0,1256.0,133955.0,29.39,0.0,1.0,0.0,True
IB_B1700_D1111_F9_L12_T_15_seed_0,0,False,False,1111,1700,15,9,9,12,0.7,1700.0,0.0,1700.0,202616.0,35.61,0.0,2.0,0.0,True
IB_B1769_D1111_F9_L12_T_15_seed_1,1,False,False,1111,1769,15,9,9,12,0.7,1769.0,0.0,1769.0,204644.0,24.61,0.0,6.0,0.0,True
IB_B1729_D1111_F9_L12_T_15_seed_2,2,False,False,1111,1729,15,9,9,12,0.7,1729.0,0.0,1729.0,196564.0,36.16,0.0,7.0,0.0,True
IB_B1716_D1111_F9_L12_T_15_seed_3,3,False,False,1111,1716,15,9,9,12,0.7,1716.0,0.0,1716.0,197852.0,25.72,0.0,5.0,0.0,True
IB_B1802_D1111_F9_L12_T_15_seed_4,4,False,False,1111,1802,15,9,9,12,0.7,1802.0,0.0,1802.0,191335.0,27.8,0.0,1.0,0.0,True
IB_B1251_D250_F12_L4_T_5_seed_0,0,False,False,250,1251,5,12,12,4,0.7,1251.0,0.0,1251.0,16176.0,7.17,0.0,5.0,0.0,True
IB_B1323_D250_F12_L4_T_5_seed_1,1,False,False,250,1323,5,12,12,4,0.7,55680.67,54428.24,1252.43,16519.62,31.34,0.0,9.0,-inf,True
IB_B1233_D250_F12_L4_T_5_seed_2,2,False,False,250,1233,5,12,12,4,0.7,53800.36,52632.84,1167.52,14033.05,44.85,0.0,7.0,-inf,True
IB_B1222_D250_F12_L4_T_5_seed_3,3,False,False,250,1222,5,12,12,4,0.7,45138.07,43974.01,1164.06,12579.51,84.18,0.0,25.0,-inf,True
IB_B1309_D250_F12_L4_T_5_seed_4,4,False,False,250,1309,5,12,12,4,0.7,28355.25,27084.64,1270.61,14464.05,30.44,0.0,2.0,7.75,True
IB_B2086_D416_F12_L4_T_5_seed_0,0,False,False,416,2086,5,12,12,4,0.7,2086.0,0.0,2086.0,26900.0,5.7,0.0,1.0,0.0,True
IB_B2204_D416_F12_L4_T_5_seed_1,1,False,False,416,2204,5,12,12,4,0.7,97980.91,95880.68,2100.23,25840.79,65.77,0.0,22.0,-inf,True
IB_B2057_D416_F12_L4_T_5_seed_2,2,False,False,416,2057,5,12,12,4,0.7,94984.2,93035.06,1949.14,22626.01,125.02,0.0,7.0,-inf,True
IB_B2034_D416_F12_L4_T_5_seed_3,3,False,False,416,2034,5,12,12,4,0.7,71870.49,69950.77,1919.72,20377.96,95.55,0.0,23.0,-inf,True
IB_B2181_D416_F12_L4_T_5_seed_4,4,False,False,416,2181,5,12,12,4,0.7,44270.34,42157.12,2113.22,24507.89,26.62,0.0,8.0,4.52,True
IB_B2925_D583_F12_L4_T_5_seed_0,0,False,False,583,2925,5,12,12,4,0.7,2925.0,0.0,2925.0,37661.0,7.03,0.0,6.0,0.0,True
IB_B3093_D583_F12_L4_T_5_seed_1,1,False,False,583,3093,5,12,12,4,0.7,148608.92,145664.05,2944.88,34818.57,50.12,0.0,5.0,-inf,True
IB_B2884_D583_F12_L4_T_5_seed_2,2,False,False,583,2884,5,12,12,4,0.7,131231.44,128569.48,2661.95,32065.65,36.3,0.0,4.0,-inf,True
IB_B2858_D583_F12_L4_T_5_seed_3,3,False,False,583,2858,5,12,12,4,0.7,113774.25,110993.87,2780.38,28121.76,77.43,0.0,5.0,-inf,True
IB_B3061_D583_F12_L4_T_5_seed_4,4,False,False,583,3061,5,12,12,4,0.7,66404.84,63465.66,2939.18,34501.58,25.17,0.0,9.0,8.08,True
IB_B4184_D833_F12_L4_T_5_seed_0,0,False,False,833,4184,5,12,12,4,0.7,4165.33,0.0,4165.33,53766.0,6.53,0.0,1.0,0.0,True
IB_B4425_D833_F12_L4_T_5_seed_1,1,False,False,833,4425,5,12,12,4,0.7,195271.15,191124.72,4146.43,52403.73,48.11,0.0,15.0,-inf,True
IB_B4127_D833_F12_L4_T_5_seed_2,2,False,False,833,4127,5,12,12,4,0.7,120689.15,116730.61,3958.54,48592.19,155.44,0.0,21.0,-inf,True
IB_B4088_D833_F12_L4_T_5_seed_3,3,False,False,833,4088,5,12,12,4,0.7,148190.95,144336.04,3854.91,41988.86,65.47,0.0,3.0,-inf,True
IB_B4377_D833_F12_L4_T_5_seed_4,4,False,False,833,4377,5,12,12,4,0.7,110436.52,106344.75,4091.77,50303.76,66.16,0.0,12.0,-inf,True
IB_B1479_D250_F12_L8_T_5_seed_0,0,False,False,250,1479,5,12,12,8,0.7,1479.0,0.0,1479.0,14250.0,18.57,0.0,6.0,0.0,True
IB_B1549_D250_F12_L8_T_5_seed_1,1,False,False,250,1549,5,12,12,8,0.7,1549.0,0.0,1549.0,16647.0,10.97,0.0,1.0,0.0,True
IB_B1475_D250_F12_L8_T_5_seed_2,2,False,False,250,1475,5,12,12,8,0.7,1475.0,0.0,1475.0,12260.0,22.48,0.0,2.0,0.0,True
IB_B1482_D250_F12_L8_T_5_seed_3,3,False,False,250,1482,5,12,12,8,0.7,11368.02,9905.21,1462.8,14004.52,130.81,0.0,5.0,18.86,True
IB_B1504_D250_F12_L8_T_5_seed_4,4,False,False,250,1504,5,12,12,8,0.7,48163.07,46767.19,1395.88,13127.66,319.56,0.0,19.0,-inf,True
IB_B2465_D416_F12_L8_T_5_seed_0,0,False,False,416,2465,5,12,12,8,0.7,2465.0,0.0,2465.0,23774.0,13.19,0.0,1.0,0.0,True
IB_B2580_D416_F12_L8_T_5_seed_1,1,False,False,416,2580,5,12,12,8,0.7,2580.0,0.0,2580.0,27719.0,10.84,0.0,1.0,0.0,True
IB_B2458_D416_F12_L8_T_5_seed_2,2,False,False,416,2458,5,12,12,8,0.7,2458.0,0.0,2458.0,20422.0,17.34,0.0,1.0,0.0,True
IB_B2467_D416_F12_L8_T_5_seed_3,3,False,False,416,2467,5,12,12,8,0.7,45370.77,43011.46,2359.32,22308.24,564.01,0.0,25.0,19.57,True
IB_B2508_D416_F12_L8_T_5_seed_4,4,False,False,416,2508,5,12,12,8,0.7,2508.0,0.0,2508.0,24125.0,10.66,0.0,1.0,0.0,True
IB_B3459_D583_F12_L8_T_5_seed_0,0,False,False,583,3459,5,12,12,8,0.7,3459.0,0.0,3459.0,33231.0,12.46,0.0,1.0,0.0,True
IB_B3624_D583_F12_L8_T_5_seed_1,1,False,False,583,3624,5,12,12,8,0.7,3624.0,0.0,3624.0,39157.0,17.4,0.0,2.0,0.0,True
IB_B3450_D583_F12_L8_T_5_seed_2,2,False,False,583,3450,5,12,12,8,0.7,3450.0,0.0,3450.0,28660.0,17.21,0.0,2.0,0.0,True
IB_B3464_D583_F12_L8_T_5_seed_3,3,False,False,583,3464,5,12,12,8,0.7,29476.91,26075.67,3401.25,32050.31,172.06,0.0,5.0,10.02,True
IB_B3520_D583_F12_L8_T_5_seed_4,4,False,False,583,3520,5,12,12,8,0.7,9850.96,6365.04,3485.92,33381.13,79.05,0.0,5.0,0.26,True
IB_B4948_D833_F12_L8_T_5_seed_0,0,False,False,833,4948,5,12,12,8,0.7,4948.0,0.0,4948.0,47481.0,13.33,0.0,1.0,0.0,True
IB_B5181_D833_F12_L8_T_5_seed_1,1,False,False,833,5181,5,12,12,8,0.7,5181.0,0.0,5181.0,55411.0,14.34,0.0,6.0,0.0,True
IB_B4934_D833_F12_L8_T_5_seed_2,2,False,False,833,4934,5,12,12,8,0.7,4934.0,0.0,4934.0,40843.0,35.1,0.0,6.0,0.0,True
IB_B4954_D833_F12_L8_T_5_seed_3,3,False,False,833,4954,5,12,12,8,0.7,177348.45,172691.98,4656.47,44522.83,263.25,0.0,17.0,-inf,True
IB_B5034_D833_F12_L8_T_5_seed_4,4,False,False,833,5034,5,12,12,8,0.7,9551.26,4546.46,5004.81,47966.06,25.98,0.0,2.0,0.22,True
IB_B1521_D250_F12_L12_T_5_seed_0,0,False,False,250,1521,5,12,12,12,0.7,60007.93,58549.02,1458.91,12458.78,290.41,0.0,2.0,-inf,True
IB_B1603_D250_F12_L12_T_5_seed_1,1,False,False,250,1603,5,12,12,12,0.7,1603.0,0.0,1603.0,14347.0,14.21,0.0,1.0,0.0,True
IB_B1543_D250_F12_L12_T_5_seed_2,2,False,False,250,1543,5,12,12,12,0.7,51216.67,49839.22,1377.45,13414.93,611.58,0.0,7.0,-inf,True
IB_B1580_D250_F12_L12_T_5_seed_3,3,False,False,250,1580,5,12,12,12,0.7,1580.0,0.0,1580.0,14863.0,26.87,0.0,1.0,0.0,True
IB_B1628_D250_F12_L12_T_5_seed_4,4,False,False,250,1628,5,12,12,12,0.7,1628.0,0.0,1628.0,14339.0,10.46,0.0,1.0,0.0,True
IB_B2534_D416_F12_L12_T_5_seed_0,0,False,False,416,2534,5,12,12,12,0.7,102511.75,100178.18,2333.57,21333.87,144.87,0.0,3.0,-inf,True
IB_B2670_D416_F12_L12_T_5_seed_1,1,False,False,416,2670,5,12,12,12,0.7,2670.0,0.0,2670.0,23883.0,19.33,0.0,1.0,0.0,True
IB_B2570_D416_F12_L12_T_5_seed_2,2,False,False,416,2570,5,12,12,12,0.7,26931.29,24415.61,2515.68,23307.54,607.08,0.0,7.0,18.84,True
IB_B2633_D416_F12_L12_T_5_seed_3,3,False,False,416,2633,5,12,12,12,0.7,2633.0,0.0,2633.0,24736.0,21.75,0.0,1.0,0.0,True
IB_B2708_D416_F12_L12_T_5_seed_4,4,False,False,416,2708,5,12,12,12,0.7,2708.0,0.0,2708.0,23847.0,10.24,0.0,1.0,0.0,True
IB_B3558_D583_F12_L12_T_5_seed_0,0,False,False,583,3558,5,12,12,12,0.7,42244.54,38746.43,3498.11,32280.52,628.46,0.0,7.0,12.69,True
IB_B3748_D583_F12_L12_T_5_seed_1,1,False,False,583,3748,5,12,12,12,0.7,3748.0,0.0,3748.0,33422.0,14.55,0.0,2.0,0.0,True
IB_B3608_D583_F12_L12_T_5_seed_2,2,False,False,583,3608,5,12,12,12,0.7,132731.03,129353.01,3378.02,29925.52,600.18,0.0,2.0,-inf,True
IB_B3696_D583_F12_L12_T_5_seed_3,3,False,False,583,3696,5,12,12,12,0.7,3696.0,0.0,3696.0,34614.0,22.3,0.0,7.0,0.0,True
IB_B3804_D583_F12_L12_T_5_seed_4,4,False,False,583,3804,5,12,12,12,0.7,3804.0,0.0,3804.0,33388.0,9.98,0.0,1.0,0.0,True
IB_B5087_D833_F12_L12_T_5_seed_0,0,False,False,833,5087,5,12,12,12,0.7,62793.32,57796.39,4996.93,46345.83,558.11,0.0,8.0,9.28,True
IB_B5361_D833_F12_L12_T_5_seed_1,1,False,False,833,5361,5,12,12,12,0.7,5361.0,0.0,5361.0,47745.0,16.07,0.0,1.0,0.0,True
IB_B5160_D833_F12_L12_T_5_seed_2,2,False,False,833,5160,5,12,12,12,0.7,66505.32,61458.78,5046.53,45382.9,204.29,0.01,1.0,0.0,True
IB_B5284_D833_F12_L12_T_5_seed_3,3,False,False,833,5284,5,12,12,12,0.7,5284.0,0.0,5284.0,49402.0,21.15,0.0,5.0,0.0,True
IB_B5438_D833_F12_L12_T_5_seed_4,4,False,False,833,5438,5,12,12,12,0.7,5438.0,0.0,5438.0,47656.0,11.88,0.0,1.0,0.0,True
IB_B607_D250_F12_L4_T_10_seed_0,0,False,False,250,607,10,12,12,4,0.7,73396.71,72812.43,584.28,28665.87,139.84,0.0,9.0,-inf,True
IB_B661_D250_F12_L4_T_10_seed_1,1,False,False,250,661,10,12,12,4,0.7,98242.73,97620.94,621.79,29690.24,259.79,0.0,11.0,-inf,True
IB_B614_D250_F12_L4_T_10_seed_2,2,False,False,250,614,10,12,12,4,0.7,115814.69,115223.82,590.88,27349.69,51.98,0.0,2.0,-inf,True
IB_B608_D250_F12_L4_T_10_seed_3,3,False,False,250,608,10,12,12,4,0.7,59018.48,58455.7,562.77,27218.29,214.96,0.0,10.0,-inf,True
IB_B665_D250_F12_L4_T_10_seed_4,4,False,False,250,665,10,12,12,4,0.7,58399.85,57780.34,619.51,27148.71,263.07,0.0,21.0,-inf,True
IB_B1014_D416_F12_L4_T_10_seed_0,0,False,False,416,1014,10,12,12,4,0.7,30810.81,29814.03,996.78,49106.95,45.84,0.0,2.0,16.19,True
IB_B1103_D416_F12_L4_T_10_seed_1,1,False,False,416,1103,10,12,12,4,0.7,159387.17,158338.9,1048.27,52216.81,200.9,0.0,12.0,-inf,True
IB_B1026_D416_F12_L4_T_10_seed_2,2,False,False,416,1026,10,12,12,4,0.7,174685.65,173705.61,980.05,46157.08,98.78,0.0,6.0,-inf,True
IB_B1014_D416_F12_L4_T_10_seed_3,3,False,False,416,1014,10,12,12,4,0.7,99928.92,98973.74,955.17,44517.54,339.38,0.0,21.0,-inf,True
IB_B1110_D416_F12_L4_T_10_seed_4,4,False,False,416,1110,10,12,12,4,0.7,89160.27,88099.87,1060.4,45183.83,132.55,0.0,6.0,-inf,True
IB_B1420_D583_F12_L4_T_10_seed_0,0,False,False,583,1420,10,12,12,4,0.7,2571.93,1157.4,1414.54,69446.66,24.79,0.0,5.0,49.99,True
IB_B1545_D583_F12_L4_T_10_seed_1,1,False,False,583,1545,10,12,12,4,0.7,242601.28,241130.2,1471.07,73289.45,208.47,0.0,19.0,-inf,True
IB_B1439_D583_F12_L4_T_10_seed_2,2,False,False,583,1439,10,12,12,4,0.7,254175.65,252826.88,1348.77,66002.55,78.82,0.0,12.0,-inf,True
IB_B1419_D583_F12_L4_T_10_seed_3,3,False,False,583,1419,10,12,12,4,0.7,174077.84,172701.91,1375.94,61499.97,120.48,0.0,2.0,-inf,True
IB_B1555_D583_F12_L4_T_10_seed_4,4,False,False,583,1555,10,12,12,4,0.7,116937.58,115462.75,1474.83,63073.56,65.88,0.0,4.0,-inf,True
IB_B2033_D833_F12_L4_T_10_seed_0,0,False,False,833,2033,10,12,12,4,0.7,182515.11,180610.79,1904.33,96997.19,161.91,0.0,12.0,-inf,True
IB_B2213_D833_F12_L4_T_10_seed_1,1,False,False,833,2213,10,12,12,4,0.7,364423.11,362343.13,2079.98,98635.99,108.14,0.0,7.0,-inf,True
IB_B2060_D833_F12_L4_T_10_seed_2,2,False,False,833,2060,10,12,12,4,0.7,295791.12,293813.47,1977.65,94075.98,475.77,0.0,24.0,-inf,True
IB_B2033_D833_F12_L4_T_10_seed_3,3,False,False,833,2033,10,12,12,4,0.7,228089.88,226179.42,1910.47,90316.22,162.85,0.0,3.0,-inf,True
IB_B2228_D833_F12_L4_T_10_seed_4,4,False,False,833,2228,10,12,12,4,0.7,169411.69,167312.11,2099.58,91064.05,403.91,0.0,25.0,-inf,True
IB_B736_D250_F12_L8_T_10_seed_0,0,False,False,250,736,10,12,12,8,0.7,736.0,0.0,736.0,30518.0,20.34,0.0,1.0,0.0,True
IB_B793_D250_F12_L8_T_10_seed_1,1,False,False,250,793,10,12,12,8,0.7,793.0,0.0,793.0,31104.0,33.89,0.0,5.0,0.0,True
IB_B731_D250_F12_L8_T_10_seed_2,2,False,False,250,731,10,12,12,8,0.7,731.0,0.0,731.0,25366.0,41.04,0.0,1.0,0.0,True
IB_B727_D250_F12_L8_T_10_seed_3,3,False,False,250,727,10,12,12,8,0.7,727.0,0.0,727.0,28905.0,34.96,0.0,5.0,0.0,True
IB_B754_D250_F12_L8_T_10_seed_4,4,False,False,250,754,10,12,12,8,0.7,754.0,0.0,754.0,29554.0,18.49,0.0,1.0,0.0,True
IB_B1231_D416_F12_L8_T_10_seed_0,0,False,False,416,1231,10,12,12,8,0.7,1231.0,0.0,1231.0,50829.0,23.6,0.0,1.0,0.0,True
IB_B1324_D416_F12_L8_T_10_seed_1,1,False,False,416,1324,10,12,12,8,0.7,1324.0,0.0,1324.0,51997.0,25.44,0.0,2.0,0.0,True
IB_B1220_D416_F12_L8_T_10_seed_2,2,False,False,416,1220,10,12,12,8,0.7,1220.0,0.0,1220.0,42294.0,32.37,0.0,1.0,0.0,True
IB_B1214_D416_F12_L8_T_10_seed_3,3,False,False,416,1214,10,12,12,8,0.7,1214.0,0.0,1214.0,48186.0,34.94,0.0,1.0,0.0,True
IB_B1257_D416_F12_L8_T_10_seed_4,4,False,False,416,1257,10,12,12,8,0.7,1250.6,0.0,1250.6,49182.0,18.29,0.0,1.0,0.0,True
IB_B1724_D583_F12_L8_T_10_seed_0,0,False,False,583,1724,10,12,12,8,0.7,1724.0,0.0,1724.0,71102.0,22.41,0.0,1.0,0.0,True
IB_B1855_D583_F12_L8_T_10_seed_1,1,False,False,583,1855,10,12,12,8,0.7,1855.0,0.0,1855.0,72566.0,29.44,0.0,1.0,0.0,True
IB_B1711_D583_F12_L8_T_10_seed_2,2,False,False,583,1711,10,12,12,8,0.7,1711.0,0.0,1711.0,59224.0,37.14,0.0,1.0,0.0,True
IB_B1701_D583_F12_L8_T_10_seed_3,3,False,False,583,1701,10,12,12,8,0.7,1701.0,0.0,1701.0,67385.0,38.97,0.0,5.0,0.0,True
IB_B1761_D583_F12_L8_T_10_seed_4,4,False,False,583,1761,10,12,12,8,0.7,1761.0,0.0,1761.0,68822.0,20.64,0.0,1.0,0.0,True
IB_B2468_D833_F12_L8_T_10_seed_0,0,False,False,833,2468,10,12,12,8,0.7,2468.0,0.0,2468.0,101579.0,21.44,0.0,1.0,0.0,True
IB_B2656_D833_F12_L8_T_10_seed_1,1,False,False,833,2656,10,12,12,8,0.7,2656.0,0.0,2656.0,103668.0,37.58,0.0,5.0,0.0,True
IB_B2450_D833_F12_L8_T_10_seed_2,2,False,False,833,2450,10,12,12,8,0.7,2450.0,0.0,2450.0,85082.0,44.11,0.0,2.0,0.0,True
IB_B2438_D833_F12_L8_T_10_seed_3,3,False,False,833,2438,10,12,12,8,0.7,2438.0,0.0,2438.0,96264.0,36.19,0.0,1.0,0.0,True
IB_B2524_D833_F12_L8_T_10_seed_4,4,False,False,833,2524,10,12,12,8,0.7,2524.0,0.0,2524.0,98320.0,22.4,0.0,1.0,0.0,True
IB_B766_D250_F12_L12_T_10_seed_0,0,False,False,250,766,10,12,12,12,0.7,132414.05,131717.48,696.57,25340.41,649.31,0.02,5.0,4.65,True
IB_B797_D250_F12_L12_T_10_seed_1,1,False,False,250,797,10,12,12,12,0.7,797.0,0.0,797.0,30196.0,95.27,0.0,1.0,0.0,True
IB_B784_D250_F12_L12_T_10_seed_2,2,False,False,250,784,10,12,12,12,0.7,118430.42,117731.81,698.61,25603.26,696.75,0.0,2.0,-inf,True
IB_B783_D250_F12_L12_T_10_seed_3,3,False,False,250,783,10,12,12,12,0.7,783.0,0.0,783.0,29068.0,57.04,0.0,2.0,0.0,True
IB_B804_D250_F12_L12_T_10_seed_4,4,False,False,250,804,10,12,12,12,0.7,804.0,0.0,804.0,29917.0,61.89,0.0,5.0,0.0,True
IB_B1280_D416_F12_L12_T_10_seed_0,0,False,False,416,1280,10,12,12,12,0.7,210080.78,208929.35,1151.43,41512.77,647.71,0.0,6.0,-inf,True
IB_B1331_D416_F12_L12_T_10_seed_1,1,False,False,416,1331,10,12,12,12,0.7,1331.0,0.0,1331.0,50301.0,117.92,0.0,5.0,0.0,True
IB_B1308_D416_F12_L12_T_10_seed_2,2,False,False,416,1308,10,12,12,12,0.7,159837.62,158661.73,1175.89,43438.04,669.1,0.05,5.0,2.28,True
IB_B1307_D416_F12_L12_T_10_seed_3,3,False,False,416,1307,10,12,12,12,0.7,1307.0,0.0,1307.0,48026.0,170.1,0.0,7.0,0.0,True
IB_B1341_D416_F12_L12_T_10_seed_4,4,False,False,416,1341,10,12,12,12,0.7,1341.0,0.0,1341.0,49804.0,59.03,0.0,6.0,0.0,True
IB_B1792_D583_F12_L12_T_10_seed_0,0,False,False,583,1792,10,12,12,12,0.7,331152.62,329525.38,1627.25,58104.2,696.68,0.01,7.0,-inf,True
IB_B1865_D583_F12_L12_T_10_seed_1,1,False,False,583,1865,10,12,12,12,0.7,1865.0,0.0,1865.0,73268.0,76.39,0.0,5.0,0.0,True
IB_B1833_D583_F12_L12_T_10_seed_2,2,False,False,583,1833,10,12,12,12,0.7,198881.14,197227.0,1654.14,61298.43,647.79,0.05,6.0,7.78,True
IB_B1832_D583_F12_L12_T_10_seed_3,3,False,False,583,1832,10,12,12,12,0.7,1826.48,0.0,1826.48,67148.0,81.06,0.0,1.0,0.0,True
IB_B1880_D583_F12_L12_T_10_seed_4,4,False,False,583,1880,10,12,12,12,0.7,1880.0,0.0,1880.0,72749.0,62.61,0.0,7.0,0.0,True
IB_B2566_D833_F12_L12_T_10_seed_0,0,False,False,833,2566,10,12,12,12,0.7,463807.59,461476.02,2331.57,83069.51,629.99,0.01,4.0,-inf,True
IB_B2670_D833_F12_L12_T_10_seed_1,1,False,False,833,2670,10,12,12,12,0.7,2644.81,0.0,2644.81,100569.0,105.61,0.0,6.0,0.94,True
IB_B2625_D833_F12_L12_T_10_seed_2,2,False,False,833,2625,10,12,12,12,0.7,345218.08,342869.59,2348.49,86217.29,627.81,0.02,1.0,0.0,True
IB_B2623_D833_F12_L12_T_10_seed_3,3,False,False,833,2623,10,12,12,12,0.7,2623.0,0.0,2623.0,95887.0,53.49,0.0,1.0,0.0,True
IB_B2692_D833_F12_L12_T_10_seed_4,4,False,False,833,2692,10,12,12,12,0.7,2692.0,0.0,2692.0,99498.0,65.72,0.0,8.0,0.0,True
IB_B414_D250_F12_L4_T_15_seed_0,0,False,False,250,414,15,12,12,4,0.7,7856.11,7443.4,412.71,43237.09,55.99,0.0,6.0,3.84,True
IB_B424_D250_F12_L4_T_15_seed_1,1,False,False,250,424,15,12,12,4,0.7,113269.04,112856.65,412.39,45145.56,186.65,0.0,2.0,-inf,True
IB_B402_D250_F12_L4_T_15_seed_2,2,False,False,250,402,15,12,12,4,0.7,162685.75,162310.32,375.43,41330.94,634.44,0.0,19.0,-inf,True
IB_B405_D250_F12_L4_T_15_seed_3,3,False,False,250,405,15,12,12,4,0.7,113454.17,113078.77,375.4,42640.03,498.64,0.0,22.0,-inf,True
IB_B443_D250_F12_L4_T_15_seed_4,4,False,False,250,443,15,12,12,4,0.7,92797.52,92383.59,413.93,41047.3,296.72,0.0,11.0,-inf,True
IB_B693_D416_F12_L4_T_15_seed_0,0,False,False,416,693,15,12,12,4,0.7,8774.35,8087.91,686.44,72597.62,60.5,0.0,2.0,42.03,True
IB_B713_D416_F12_L4_T_15_seed_1,1,False,False,416,713,15,12,12,4,0.7,210339.05,209654.42,684.64,77684.44,522.3,0.0,12.0,-inf,True
IB_B672_D416_F12_L4_T_15_seed_2,2,False,False,416,672,15,12,12,4,0.7,267395.45,266753.4,642.05,68486.02,468.54,0.0,12.0,-inf,True
IB_B679_D416_F12_L4_T_15_seed_3,3,False,False,416,679,15,12,12,4,0.7,190667.23,190027.53,639.7,69699.89,392.58,0.0,5.0,-inf,True
IB_B744_D416_F12_L4_T_15_seed_4,4,False,False,416,744,15,12,12,4,0.7,744.0,0.0,744.0,72314.0,26.66,0.0,5.0,0.0,True
IB_B975_D583_F12_L4_T_15_seed_0,0,False,False,583,975,15,12,12,4,0.7,19540.82,18567.48,973.33,99579.56,50.84,0.0,1.0,0.0,True
IB_B1005_D583_F12_L4_T_15_seed_1,1,False,False,583,1005,15,12,12,4,0.7,362751.26,361780.64,970.61,105084.56,337.04,0.0,9.0,-inf,True
