id,seed,DeltaRandom,DDecrease,D_t,B,LT,LS,LF,LL,delta,lobjval,lz1,lz2,fobjval,tot_runtime,gapf,best_it,himprov,solved
IB_B5225_D1111_F9_L12_T_5_seed_3,3,False,False,1111,5225,5,9,9,12,0.7,183804.96,179948.97,3855.99,59069.65,144.93,0.0,10.0,-1.0,True
IB_B5432_D1111_F9_L12_T_5_seed_4,4,False,False,1111,5432,5,9,9,12,0.7,210467.35,205948.99,4518.36,58710.18,263.53,0.12,26.0,-1.0,True
IB_B602_D333_F9_L4_T_10_seed_0,0,False,False,333,602,10,9,9,4,0.7,inf,inf,inf,inf,19.58,inf,-1.0,-1.0,True
IB_B672_D333_F9_L4_T_10_seed_1,1,False,False,333,672,10,9,9,4,0.7,inf,inf,inf,inf,25.61,inf,-1.0,-1.0,True
IB_B626_D333_F9_L4_T_10_seed_2,2,False,False,333,626,10,9,9,4,0.7,inf,inf,inf,inf,20.86,inf,-1.0,-1.0,True
IB_B617_D333_F9_L4_T_10_seed_3,3,False,False,333,617,10,9,9,4,0.7,inf,inf,inf,inf,15.91,inf,-1.0,-1.0,True
IB_B659_D333_F9_L4_T_10_seed_4,4,False,False,333,659,10,9,9,4,0.7,65709.12,65159.22,549.9,38392.1,24.49,0.0,27.0,-1.0,True
IB_B1008_D555_F9_L4_T_10_seed_0,0,False,False,555,1008,10,9,9,4,0.7,inf,inf,inf,inf,22.29,inf,-1.0,-1.0,True
IB_B1127_D555_F9_L4_T_10_seed_1,1,False,False,555,1127,10,9,9,4,0.7,238941.55,237979.65,961.9,66925.83,22.23,0.0,24.0,-1.0,True
IB_B1048_D555_F9_L4_T_10_seed_2,2,False,False,555,1048,10,9,9,4,0.7,inf,inf,inf,inf,19.1,inf,-1.0,-1.0,True
IB_B1034_D555_F9_L4_T_10_seed_3,3,False,False,555,1034,10,9,9,4,0.7,inf,inf,inf,inf,15.77,inf,-1.0,-1.0,True
IB_B1105_D555_F9_L4_T_10_seed_4,4,False,False,555,1105,10,9,9,4,0.7,inf,inf,inf,inf,22.34,inf,-1.0,-1.0,True
IB_B1416_D777_F9_L4_T_10_seed_0,0,False,False,777,1416,10,9,9,4,0.7,inf,inf,inf,inf,21.64,inf,-1.0,-1.0,True
IB_B1581_D777_F9_L4_T_10_seed_1,1,False,False,777,1581,10,9,9,4,0.7,inf,inf,inf,inf,34.28,inf,-1.0,-1.0,True
IB_B1470_D777_F9_L4_T_10_seed_2,2,False,False,777,1470,10,9,9,4,0.7,inf,inf,inf,inf,20.74,inf,-1.0,-1.0,True
IB_B1452_D777_F9_L4_T_10_seed_3,3,False,False,777,1452,10,9,9,4,0.7,inf,inf,inf,inf,19.28,inf,-1.0,-1.0,True
IB_B1553_D777_F9_L4_T_10_seed_4,4,False,False,777,1553,10,9,9,4,0.7,inf,inf,inf,inf,23.56,inf,-1.0,-1.0,True
IB_B2027_D1111_F9_L4_T_10_seed_0,0,False,False,1111,2027,10,9,9,4,0.7,inf,inf,inf,inf,20.71,inf,-1.0,-1.0,True
IB_B2263_D1111_F9_L4_T_10_seed_1,1,False,False,1111,2263,10,9,9,4,0.7,inf,inf,inf,inf,26.36,inf,-1.0,-1.0,True
IB_B2104_D1111_F9_L4_T_10_seed_2,2,False,False,1111,2104,10,9,9,4,0.7,inf,inf,inf,inf,23.9,inf,-1.0,-1.0,True
IB_B2078_D1111_F9_L4_T_10_seed_3,3,False,False,1111,2078,10,9,9,4,0.7,inf,inf,inf,inf,17.17,inf,-1.0,-1.0,True
IB_B2222_D1111_F9_L4_T_10_seed_4,4,False,False,1111,2222,10,9,9,4,0.7,inf,inf,inf,inf,24.66,inf,-1.0,-1.0,True
IB_B749_D333_F9_L8_T_10_seed_0,0,False,False,333,749,10,9,9,8,0.7,39848.12,39194.6,653.51,38639.56,206.74,0.05,18.0,-1.0,True
IB_B768_D333_F9_L8_T_10_seed_1,1,False,False,333,768,10,9,9,8,0.7,54887.93,54303.57,584.36,33750.28,256.21,0.0,6.0,-1.0,True
IB_B715_D333_F9_L8_T_10_seed_2,2,False,False,333,715,10,9,9,8,0.7,inf,inf,inf,inf,37.55,inf,-1.0,-1.0,True
IB_B733_D333_F9_L8_T_10_seed_3,3,False,False,333,733,10,9,9,8,0.7,inf,inf,inf,inf,171.67,inf,-1.0,-1.0,True
IB_B761_D333_F9_L8_T_10_seed_4,4,False,False,333,761,10,9,9,8,0.7,40353.29,39722.74,630.55,36587.33,342.32,0.0,12.0,-1.0,True
IB_B1256_D555_F9_L8_T_10_seed_0,0,False,False,555,1256,10,9,9,8,0.7,178632.94,177549.76,1083.18,58878.93,221.56,0.01,15.0,-1.0,True
IB_B1287_D555_F9_L8_T_10_seed_1,1,False,False,555,1287,10,9,9,8,0.7,151293.34,150284.36,1008.98,54448.91,60.98,0.0,2.0,-1.0,True
IB_B1198_D555_F9_L8_T_10_seed_2,2,False,False,555,1198,10,9,9,8,0.7,inf,inf,inf,inf,41.11,inf,-1.0,-1.0,True
IB_B1228_D555_F9_L8_T_10_seed_3,3,False,False,555,1228,10,9,9,8,0.7,114549.03,113514.73,1034.29,60382.68,108.19,0.0,19.0,-1.0,True
IB_B1275_D555_F9_L8_T_10_seed_4,4,False,False,555,1275,10,9,9,8,0.7,97083.43,96159.28,924.14,59779.0,593.65,0.0,18.0,-1.0,True
IB_B1762_D777_F9_L8_T_10_seed_0,0,False,False,777,1762,10,9,9,8,0.7,167989.86,166474.63,1515.23,83522.97,8.62,0.04,5.0,-1.0,True
IB_B1806_D777_F9_L8_T_10_seed_1,1,False,False,777,1806,10,9,9,8,0.7,178867.66,177496.96,1370.69,77763.79,306.56,0.04,5.0,-1.0,True
IB_B1681_D777_F9_L8_T_10_seed_2,2,False,False,777,1681,10,9,9,8,0.7,104393.92,102976.4,1417.52,82021.45,36.09,0.0,26.0,-1.0,True
IB_B1724_D777_F9_L8_T_10_seed_3,3,False,False,777,1724,10,9,9,8,0.7,216344.14,215057.92,1286.21,85335.4,36.47,0.0,20.0,-1.0,True
IB_B1790_D777_F9_L8_T_10_seed_4,4,False,False,777,1790,10,9,9,8,0.7,134107.69,132447.38,1660.31,81051.6,262.11,0.03,10.0,-1.0,True
IB_B2521_D1111_F9_L8_T_10_seed_0,0,False,False,1111,2521,10,9,9,8,0.7,425428.1,423049.17,2378.93,118849.27,349.9,0.15,23.0,-1.0,True
IB_B2585_D1111_F9_L8_T_10_seed_1,1,False,False,1111,2585,10,9,9,8,0.7,359851.95,357785.59,2066.35,107840.05,202.88,0.2,2.0,-1.0,True
IB_B2408_D1111_F9_L8_T_10_seed_2,2,False,False,1111,2408,10,9,9,8,0.7,inf,inf,inf,inf,42.06,inf,-1.0,-1.0,True
IB_B2468_D1111_F9_L8_T_10_seed_3,3,False,False,1111,2468,10,9,9,8,0.7,350579.99,348426.88,2153.1,112942.29,43.1,0.05,29.0,-1.0,True
IB_B2562_D1111_F9_L8_T_10_seed_4,4,False,False,1111,2562,10,9,9,8,0.7,113157.67,111199.74,1957.94,116550.6,11.1,0.02,3.0,-1.0,True
IB_B754_D333_F9_L12_T_10_seed_0,0,False,False,333,754,10,9,9,12,0.7,112794.98,112160.38,634.61,34437.65,148.74,0.07,23.0,-1.0,True
IB_B812_D333_F9_L12_T_10_seed_1,1,False,False,333,812,10,9,9,12,0.7,82993.87,82291.2,702.67,35217.93,492.98,0.09,14.0,-1.0,True
IB_B788_D333_F9_L12_T_10_seed_2,2,False,False,333,788,10,9,9,12,0.7,75913.46,75312.16,601.31,33454.69,222.63,0.03,7.0,-1.0,True
IB_B764_D333_F9_L12_T_10_seed_3,3,False,False,333,764,10,9,9,12,0.7,118680.92,118134.78,546.14,34298.54,0.0,0.1,1.0,-1.0,True
IB_B806_D333_F9_L12_T_10_seed_4,4,False,False,333,806,10,9,9,12,0.7,69175.05,68487.87,687.18,38622.91,167.94,0.0,28.0,-1.0,True
IB_B1264_D555_F9_L12_T_10_seed_0,0,False,False,555,1264,10,9,9,12,0.7,155771.87,154892.51,879.37,62086.31,428.53,0.09,23.0,-1.0,True
IB_B1363_D555_F9_L12_T_10_seed_1,1,False,False,555,1363,10,9,9,12,0.7,124756.09,123759.32,996.77,58757.59,212.83,0.04,26.0,-1.0,True
IB_B1322_D555_F9_L12_T_10_seed_2,2,False,False,555,1322,10,9,9,12,0.7,142911.03,142000.18,910.84,57358.91,215.71,0.0,4.0,-1.0,True
IB_B1282_D555_F9_L12_T_10_seed_3,3,False,False,555,1282,10,9,9,12,0.7,265272.77,264311.6,961.17,57123.93,180.1,0.0,22.0,-1.0,True
IB_B1352_D555_F9_L12_T_10_seed_4,4,False,False,555,1352,10,9,9,12,0.7,157915.64,157095.29,820.35,61457.81,119.15,0.06,6.0,-1.0,True
IB_B1775_D777_F9_L12_T_10_seed_0,0,False,False,777,1775,10,9,9,12,0.7,227707.65,226400.93,1306.72,88888.49,241.66,0.23,19.0,-1.0,True
IB_B1913_D777_F9_L12_T_10_seed_1,1,False,False,777,1913,10,9,9,12,0.7,147029.24,145283.92,1745.32,83947.74,586.04,0.0,28.0,-1.0,True
IB_B1855_D777_F9_L12_T_10_seed_2,2,False,False,777,1855,10,9,9,12,0.7,170039.31,168768.63,1270.68,79506.44,508.94,0.1,15.0,-1.0,True
IB_B1801_D777_F9_L12_T_10_seed_3,3,False,False,777,1801,10,9,9,12,0.7,295699.45,294498.76,1200.69,79216.73,125.11,0.21,10.0,-1.0,True
IB_B1897_D777_F9_L12_T_10_seed_4,4,False,False,777,1897,10,9,9,12,0.7,218684.83,217416.54,1268.29,85214.86,372.87,0.0,24.0,-1.0,True
IB_B2540_D1111_F9_L12_T_10_seed_0,0,False,False,1111,2540,10,9,9,12,0.7,433274.65,431291.91,1982.74,114547.23,0.0,0.17,1.0,-1.0,True
IB_B2736_D1111_F9_L12_T_10_seed_1,1,False,False,1111,2736,10,9,9,12,0.7,288711.47,286654.88,2056.59,122026.4,552.32,0.13,17.0,-1.0,True
IB_B2655_D1111_F9_L12_T_10_seed_2,2,False,False,1111,2655,10,9,9,12,0.7,315948.56,314370.27,1578.29,111243.52,499.77,0.2,9.0,-1.0,True
IB_B2577_D1111_F9_L12_T_10_seed_3,3,False,False,1111,2577,10,9,9,12,0.7,228697.45,226651.54,2045.9,115953.2,197.86,0.14,21.0,-1.0,True
IB_B2714_D1111_F9_L12_T_10_seed_4,4,False,False,1111,2714,10,9,9,12,0.7,267259.4,265412.2,1847.2,122274.07,184.4,0.09,26.0,-1.0,True
IB_B386_D333_F9_L4_T_15_seed_0,0,False,False,333,386,15,9,9,4,0.7,inf,inf,inf,inf,48.77,inf,-1.0,-1.0,True
IB_B433_D333_F9_L4_T_15_seed_1,1,False,False,333,433,15,9,9,4,0.7,inf,inf,inf,inf,38.11,inf,-1.0,-1.0,True
IB_B427_D333_F9_L4_T_15_seed_2,2,False,False,333,427,15,9,9,4,0.7,inf,inf,inf,inf,34.34,inf,-1.0,-1.0,True
IB_B391_D333_F9_L4_T_15_seed_3,3,False,False,333,391,15,9,9,4,0.7,inf,inf,inf,inf,25.0,inf,-1.0,-1.0,True
IB_B436_D333_F9_L4_T_15_seed_4,4,False,False,333,436,15,9,9,4,0.7,inf,inf,inf,inf,53.82,inf,-1.0,-1.0,True
IB_B645_D555_F9_L4_T_15_seed_0,0,False,False,555,645,15,9,9,4,0.7,inf,inf,inf,inf,38.02,inf,-1.0,-1.0,True
IB_B726_D555_F9_L4_T_15_seed_1,1,False,False,555,726,15,9,9,4,0.7,inf,inf,inf,inf,38.13,inf,-1.0,-1.0,True
IB_B715_D555_F9_L4_T_15_seed_2,2,False,False,555,715,15,9,9,4,0.7,inf,inf,inf,inf,33.5,inf,-1.0,-1.0,True
IB_B652_D555_F9_L4_T_15_seed_3,3,False,False,555,652,15,9,9,4,0.7,inf,inf,inf,inf,25.99,inf,-1.0,-1.0,True
IB_B732_D555_F9_L4_T_15_seed_4,4,False,False,555,732,15,9,9,4,0.7,inf,inf,inf,inf,40.55,inf,-1.0,-1.0,True
IB_B907_D777_F9_L4_T_15_seed_0,0,False,False,777,907,15,9,9,4,0.7,inf,inf,inf,inf,35.04,inf,-1.0,-1.0,True
IB_B1019_D777_F9_L4_T_15_seed_1,1,False,False,777,1019,15,9,9,4,0.7,inf,inf,inf,inf,37.86,inf,-1.0,-1.0,True
IB_B1005_D777_F9_L4_T_15_seed_2,2,False,False,777,1005,15,9,9,4,0.7,inf,inf,inf,inf,37.24,inf,-1.0,-1.0,True
IB_B917_D777_F9_L4_T_15_seed_3,3,False,False,777,917,15,9,9,4,0.7,inf,inf,inf,inf,26.07,inf,-1.0,-1.0,True
IB_B1026_D777_F9_L4_T_15_seed_4,4,False,False,777,1026,15,9,9,4,0.7,inf,inf,inf,inf,36.88,inf,-1.0,-1.0,True
IB_B1298_D1111_F9_L4_T_15_seed_0,0,False,False,1111,1298,15,9,9,4,0.7,inf,inf,inf,inf,37.09,inf,-1.0,-1.0,True
IB_B1462_D1111_F9_L4_T_15_seed_1,1,False,False,1111,1462,15,9,9,4,0.7,inf,inf,inf,inf,37.09,inf,-1.0,-1.0,True
IB_B1440_D1111_F9_L4_T_15_seed_2,2,False,False,1111,1440,15,9,9,4,0.7,inf,inf,inf,inf,38.3,inf,-1.0,-1.0,True
IB_B1314_D1111_F9_L4_T_15_seed_3,3,False,False,1111,1314,15,9,9,4,0.7,inf,inf,inf,inf,26.41,inf,-1.0,-1.0,True
IB_B1471_D1111_F9_L4_T_15_seed_4,4,False,False,1111,1471,15,9,9,4,0.7,453390.83,452190.03,1200.8,185790.76,30.96,0.0,26.0,-1.0,True
IB_B487_D333_F9_L8_T_15_seed_0,0,False,False,333,487,15,9,9,8,0.7,234848.91,234453.76,395.15,50263.94,31.49,0.0,11.0,-1.0,True
IB_B513_D333_F9_L8_T_15_seed_1,1,False,False,333,513,15,9,9,8,0.7,35950.43,35558.11,392.32,55875.69,538.75,0.08,10.0,-1.0,True
IB_B485_D333_F9_L8_T_15_seed_2,2,False,False,333,485,15,9,9,8,0.7,107359.13,106898.62,460.52,51988.89,7.55,0.13,5.0,-1.0,True
IB_B488_D333_F9_L8_T_15_seed_3,3,False,False,333,488,15,9,9,8,0.7,147710.45,147256.77,453.68,49386.1,2.76,0.0,2.0,-1.0,True
IB_B500_D333_F9_L8_T_15_seed_4,4,False,False,333,500,15,9,9,8,0.7,112027.99,111671.27,356.72,49345.41,121.11,0.04,10.0,-1.0,True
IB_B815_D555_F9_L8_T_15_seed_0,0,False,False,555,815,15,9,9,8,0.7,308872.29,308081.01,791.29,83924.08,235.93,0.0,10.0,-1.0,True
IB_B859_D555_F9_L8_T_15_seed_1,1,False,False,555,859,15,9,9,8,0.7,180198.67,179611.8,586.87,86330.07,515.14,0.11,9.0,-1.0,True
IB_B812_D555_F9_L8_T_15_seed_2,2,False,False,555,812,15,9,9,8,0.7,197325.85,196503.89,821.96,85710.49,282.61,0.05,16.0,-1.0,True
IB_B817_D555_F9_L8_T_15_seed_3,3,False,False,555,817,15,9,9,8,0.7,161145.02,160572.18,572.84,83458.63,165.01,0.09,15.0,-1.0,True
IB_B838_D555_F9_L8_T_15_seed_4,4,False,False,555,838,15,9,9,8,0.7,196216.21,195645.79,570.42,82825.58,425.17,0.0,20.0,-1.0,True
IB_B1146_D777_F9_L8_T_15_seed_0,0,False,False,777,1146,15,9,9,8,0.7,452958.67,451947.83,1010.84,117622.03,182.16,0.14,28.0,-1.0,True
IB_B1207_D777_F9_L8_T_15_seed_1,1,False,False,777,1207,15,9,9,8,0.7,405827.89,405066.04,761.85,119641.19,73.46,0.04,9.0,-1.0,True
IB_B1141_D777_F9_L8_T_15_seed_2,2,False,False,777,1141,15,9,9,8,0.7,inf,inf,inf,inf,151.72,inf,-1.0,-1.0,True
IB_B1148_D777_F9_L8_T_15_seed_3,3,False,False,777,1148,15,9,9,8,0.7,241612.92,240841.62,771.29,118120.24,390.16,0.1,23.0,-1.0,True
IB_B1177_D777_F9_L8_T_15_seed_4,4,False,False,777,1177,15,9,9,8,0.7,267965.49,267024.01,941.48,126337.13,210.71,0.1,10.0,-1.0,True
IB_B1641_D1111_F9_L8_T_15_seed_0,0,False,False,1111,1641,15,9,9,8,0.7,365832.72,364211.85,1620.87,181547.13,131.7,0.1,10.0,-1.0,True
IB_B1728_D1111_F9_L8_T_15_seed_1,1,False,False,1111,1728,15,9,9,8,0.7,48419.13,46941.57,1477.57,200749.55,444.54,0.19,12.0,-1.0,True
IB_B1635_D1111_F9_L8_T_15_seed_2,2,False,False,1111,1635,15,9,9,8,0.7,634748.19,633607.03,1141.16,173566.49,9.63,0.17,3.0,-1.0,True
IB_B1645_D1111_F9_L8_T_15_seed_3,3,False,False,1111,1645,15,9,9,8,0.7,325520.27,324162.34,1357.93,173039.43,15.08,0.18,4.0,-1.0,True
IB_B1688_D1111_F9_L8_T_15_seed_4,4,False,False,1111,1688,15,9,9,8,0.7,421557.75,420320.76,1236.99,163022.6,108.9,0.09,2.0,-1.0,True
IB_B505_D333_F9_L12_T_15_seed_0,0,False,False,333,505,15,9,9,12,0.7,inf,inf,inf,inf,378.44,inf,-1.0,-1.0,True
IB_B525_D333_F9_L12_T_15_seed_1,1,False,False,333,525,15,9,9,12,0.7,72332.58,71825.27,507.32,57793.27,405.31,0.13,18.0,-1.0,True
IB_B513_D333_F9_L12_T_15_seed_2,2,False,False,333,513,15,9,9,12,0.7,90379.24,90026.98,352.26,54805.82,204.17,0.03,5.0,-1.0,True
IB_B509_D333_F9_L12_T_15_seed_3,3,False,False,333,509,15,9,9,12,0.7,103332.43,102906.01,426.43,53287.43,298.97,0.0,25.0,-1.0,True
IB_B534_D333_F9_L12_T_15_seed_4,4,False,False,333,534,15,9,9,12,0.7,113958.12,113530.4,427.72,51384.05,5.1,0.04,2.0,-1.0,True
IB_B844_D555_F9_L12_T_15_seed_0,0,False,False,555,844,15,9,9,12,0.7,125142.51,124552.76,589.75,98225.44,313.62,0.0,24.0,-1.0,True
IB_B879_D555_F9_L12_T_15_seed_1,1,False,False,555,879,15,9,9,12,0.7,209252.4,208558.82,693.58,89412.87,118.52,0.0,20.0,-1.0,True
IB_B860_D555_F9_L12_T_15_seed_2,2,False,False,555,860,15,9,9,12,0.7,292814.66,292182.84,631.82,90332.99,454.06,0.08,6.0,-1.0,True
IB_B852_D555_F9_L12_T_15_seed_3,3,False,False,555,852,15,9,9,12,0.7,241304.45,240586.79,717.66,86380.09,156.55,0.05,27.0,-1.0,True
IB_B895_D555_F9_L12_T_15_seed_4,4,False,False,555,895,15,9,9,12,0.7,157219.49,156438.69,780.8,85819.08,27.41,0.02,9.0,-1.0,True
IB_B1187_D777_F9_L12_T_15_seed_0,0,False,False,777,1187,15,9,9,12,0.7,490790.07,489733.22,1056.85,124727.98,119.82,0.09,5.0,-1.0,True
IB_B1235_D777_F9_L12_T_15_seed_1,1,False,False,777,1235,15,9,9,12,0.7,237368.04,236515.64,852.4,125096.34,480.87,0.12,20.0,-1.0,True
IB_B1207_D777_F9_L12_T_15_seed_2,2,False,False,777,1207,15,9,9,12,0.7,382823.71,381883.01,940.71,123108.79,18.25,0.13,4.0,-1.0,True
IB_B1198_D777_F9_L12_T_15_seed_3,3,False,False,777,1198,15,9,9,12,0.7,346063.9,345072.7,991.2,120572.08,228.68,0.1,8.0,-1.0,True
IB_B1256_D777_F9_L12_T_15_seed_4,4,False,False,777,1256,15,9,9,12,0.7,244821.19,243839.85,981.35,120830.72,259.78,0.14,19.0,-1.0,True
IB_B1700_D1111_F9_L12_T_15_seed_0,0,False,False,1111,1700,15,9,9,12,0.7,264777.29,263510.0,1267.29,207545.16,408.75,0.29,21.0,-1.0,True
IB_B1769_D1111_F9_L12_T_15_seed_1,1,False,False,1111,1769,15,9,9,12,0.7,297405.93,296103.02,1302.91,196487.92,29.86,0.27,6.0,-1.0,True
IB_B1729_D1111_F9_L12_T_15_seed_2,2,False,False,1111,1729,15,9,9,12,0.7,635465.67,634261.95,1203.73,177779.05,361.92,0.1,11.0,-1.0,True
IB_B1716_D1111_F9_L12_T_15_seed_3,3,False,False,1111,1716,15,9,9,12,0.7,542830.91,541259.83,1571.08,171011.69,128.05,0.12,8.0,-1.0,True
IB_B1802_D1111_F9_L12_T_15_seed_4,4,False,False,1111,1802,15,9,9,12,0.7,inf,inf,inf,inf,117.78,inf,-1.0,-1.0,True
IB_B1251_D250_F12_L4_T_5_seed_0,0,False,False,250,1251,5,12,12,4,0.7,inf,inf,inf,inf,11.1,inf,-1.0,-1.0,True
IB_B1323_D250_F12_L4_T_5_seed_1,1,False,False,250,1323,5,12,12,4,0.7,inf,inf,inf,inf,11.4,inf,-1.0,-1.0,True
IB_B1233_D250_F12_L4_T_5_seed_2,2,False,False,250,1233,5,12,12,4,0.7,inf,inf,inf,inf,11.7,inf,-1.0,-1.0,True
IB_B1222_D250_F12_L4_T_5_seed_3,3,False,False,250,1222,5,12,12,4,0.7,inf,inf,inf,inf,13.57,inf,-1.0,-1.0,True
IB_B1309_D250_F12_L4_T_5_seed_4,4,False,False,250,1309,5,12,12,4,0.7,inf,inf,inf,inf,12.53,inf,-1.0,-1.0,True
IB_B2086_D416_F12_L4_T_5_seed_0,0,False,False,416,2086,5,12,12,4,0.7,inf,inf,inf,inf,12.21,inf,-1.0,-1.0,True
IB_B2204_D416_F12_L4_T_5_seed_1,1,False,False,416,2204,5,12,12,4,0.7,inf,inf,inf,inf,11.08,inf,-1.0,-1.0,True
IB_B2057_D416_F12_L4_T_5_seed_2,2,False,False,416,2057,5,12,12,4,0.7,inf,inf,inf,inf,10.97,inf,-1.0,-1.0,True
IB_B2034_D416_F12_L4_T_5_seed_3,3,False,False,416,2034,5,12,12,4,0.7,inf,inf,inf,inf,13.04,inf,-1.0,-1.0,True
IB_B2181_D416_F12_L4_T_5_seed_4,4,False,False,416,2181,5,12,12,4,0.7,inf,inf,inf,inf,12.0,inf,-1.0,-1.0,True
IB_B2925_D583_F12_L4_T_5_seed_0,0,False,False,583,2925,5,12,12,4,0.7,inf,inf,inf,inf,11.44,inf,-1.0,-1.0,True
IB_B3093_D583_F12_L4_T_5_seed_1,1,False,False,583,3093,5,12,12,4,0.7,inf,inf,inf,inf,12.57,inf,-1.0,-1.0,True
IB_B2884_D583_F12_L4_T_5_seed_2,2,False,False,583,2884,5,12,12,4,0.7,93368.7,90851.55,2517.15,33272.87,9.78,0.0,27.0,-1.0,True
IB_B2858_D583_F12_L4_T_5_seed_3,3,False,False,583,2858,5,12,12,4,0.7,inf,inf,inf,inf,15.72,inf,-1.0,-1.0,True
IB_B3061_D583_F12_L4_T_5_seed_4,4,False,False,583,3061,5,12,12,4,0.7,inf,inf,inf,inf,11.47,inf,-1.0,-1.0,True
IB_B4184_D833_F12_L4_T_5_seed_0,0,False,False,833,4184,5,12,12,4,0.7,inf,inf,inf,inf,11.49,inf,-1.0,-1.0,True
IB_B4425_D833_F12_L4_T_5_seed_1,1,False,False,833,4425,5,12,12,4,0.7,inf,inf,inf,inf,11.53,inf,-1.0,-1.0,True
IB_B4127_D833_F12_L4_T_5_seed_2,2,False,False,833,4127,5,12,12,4,0.7,inf,inf,inf,inf,11.33,inf,-1.0,-1.0,True
IB_B4088_D833_F12_L4_T_5_seed_3,3,False,False,833,4088,5,12,12,4,0.7,161296.47,157716.42,3580.05,42032.67,7.24,0.0,18.0,-1.0,True
IB_B4377_D833_F12_L4_T_5_seed_4,4,False,False,833,4377,5,12,12,4,0.7,91123.29,87453.9,3669.39,52721.31,10.65,0.0,27.0,-1.0,True
IB_B1479_D250_F12_L8_T_5_seed_0,0,False,False,250,1479,5,12,12,8,0.7,inf,inf,inf,inf,44.05,inf,-1.0,-1.0,True
IB_B1549_D250_F12_L8_T_5_seed_1,1,False,False,250,1549,5,12,12,8,0.7,inf,inf,inf,inf,15.45,inf,-1.0,-1.0,True
IB_B1475_D250_F12_L8_T_5_seed_2,2,False,False,250,1475,5,12,12,8,0.7,37664.43,36840.76,823.67,11829.11,11.54,0.0,8.0,-1.0,True
IB_B1482_D250_F12_L8_T_5_seed_3,3,False,False,250,1482,5,12,12,8,0.7,59268.78,58191.02,1077.76,13424.05,0.0,0.0,1.0,-1.0,True
IB_B1504_D250_F12_L8_T_5_seed_4,4,False,False,250,1504,5,12,12,8,0.7,34527.95,33149.52,1378.43,13784.25,27.38,0.0,22.0,-1.0,True
IB_B2465_D416_F12_L8_T_5_seed_0,0,False,False,416,2465,5,12,12,8,0.7,73551.11,71838.41,1712.7,21654.91,0.53,0.0,2.0,-1.0,True
IB_B2580_D416_F12_L8_T_5_seed_1,1,False,False,416,2580,5,12,12,8,0.7,inf,inf,inf,inf,17.25,inf,-1.0,-1.0,True
IB_B2458_D416_F12_L8_T_5_seed_2,2,False,False,416,2458,5,12,12,8,0.7,56291.59,54281.47,2010.12,20079.74,57.0,0.0,13.0,-1.0,True
IB_B2467_D416_F12_L8_T_5_seed_3,3,False,False,416,2467,5,12,12,8,0.7,67903.65,65728.69,2174.96,21107.38,9.66,0.0,13.0,-1.0,True
IB_B2508_D416_F12_L8_T_5_seed_4,4,False,False,416,2508,5,12,12,8,0.7,inf,inf,inf,inf,29.4,inf,-1.0,-1.0,True
IB_B3459_D583_F12_L8_T_5_seed_0,0,False,False,583,3459,5,12,12,8,0.7,138539.39,136398.43,2140.95,30339.17,43.13,0.0,24.0,-1.0,True
IB_B3624_D583_F12_L8_T_5_seed_1,1,False,False,583,3624,5,12,12,8,0.7,137828.6,134956.82,2871.78,32776.69,9.01,0.0,16.0,-1.0,True
IB_B3450_D583_F12_L8_T_5_seed_2,2,False,False,583,3450,5,12,12,8,0.7,76949.16,74532.3,2416.86,27011.93,95.99,0.0,29.0,-1.0,True
IB_B3464_D583_F12_L8_T_5_seed_3,3,False,False,583,3464,5,12,12,8,0.7,inf,inf,inf,inf,36.77,inf,-1.0,-1.0,True
IB_B3520_D583_F12_L8_T_5_seed_4,4,False,False,583,3520,5,12,12,8,0.7,79159.23,75709.46,3449.77,31897.92,7.33,0.0,13.0,-1.0,True
IB_B4948_D833_F12_L8_T_5_seed_0,0,False,False,833,4948,5,12,12,8,0.7,123691.49,120235.27,3456.22,43904.93,73.6,0.0,13.0,-1.0,True
IB_B5181_D833_F12_L8_T_5_seed_1,1,False,False,833,5181,5,12,12,8,0.7,175735.94,171025.37,4710.56,46321.33,28.42,0.0,29.0,-1.0,True
IB_B4934_D833_F12_L8_T_5_seed_2,2,False,False,833,4934,5,12,12,8,0.7,86509.38,83281.2,3228.18,40115.13,51.26,0.0,13.0,-1.0,True
IB_B4954_D833_F12_L8_T_5_seed_3,3,False,False,833,4954,5,12,12,8,0.7,inf,inf,inf,inf,28.18,inf,-1.0,-1.0,True
IB_B5034_D833_F12_L8_T_5_seed_4,4,False,False,833,5034,5,12,12,8,0.7,199465.61,194118.47,5347.14,43711.77,5.46,0.0,9.0,-1.0,True
IB_B1521_D250_F12_L12_T_5_seed_0,0,False,False,250,1521,5,12,12,12,0.7,inf,inf,inf,inf,29.12,inf,-1.0,-1.0,True
IB_B1603_D250_F12_L12_T_5_seed_1,1,False,False,250,1603,5,12,12,12,0.7,47149.61,46156.94,992.67,14080.93,8.76,0.0,12.0,-1.0,True
IB_B1543_D250_F12_L12_T_5_seed_2,2,False,False,250,1543,5,12,12,12,0.7,51177.85,49900.81,1277.05,13721.07,22.66,0.0,20.0,-1.0,True
IB_B1580_D250_F12_L12_T_5_seed_3,3,False,False,250,1580,5,12,12,12,0.7,48029.42,46955.12,1074.3,13073.87,1.64,0.0,3.0,-1.0,True
IB_B1628_D250_F12_L12_T_5_seed_4,4,False,False,250,1628,5,12,12,12,0.7,56750.93,55382.43,1368.49,13224.45,2.96,0.0,4.0,-1.0,True
