S,F,T,B,D,Z1,Z2,ObjVal,time,GAP
10,10,10,565218,"{1: 2460, 2: 2620, 3: 2870, 4: 2810, 5: 2710, 6: 3000, 7: 3200, 8: 3400, 9: 3600, 10: 3800}",21788.994311111106,1927.8711034325418,23716.86541454364,100.0479998588562,0.0009458081531493607
